company,position,q,a
이랜드월드,인턴 MD,Q1. 삶을 통해 이루고 싶은 인생의 비전 또는 목표 3가지를 우선순위 순으로 적어주십시오. (300자) 보기,"""전 세계를 향한 울림"" 이랜드월드에서 동료들과 함께 전 세계의 고객들이 열광하는 상품을 기획하고 싶습니다. 이를 위해 이커머스, 유통, 콘텐츠, 마케팅 등 다양한 직무에서 기획 역량을 쌓았습니다. ""믿고 따를 수 있는 사람"" 좋은 사례 없이 성장하기란 쉽지 않습니다. 실무역량을 갖춘 멘토가 되어 후배들을 양성하고, 그들과 함께 미래 산업을 선도해나가고 싶습니다. ""고객의 만족, 가족의 사랑"" 산업에 대한 관심을 바탕으로 고객들의 니즈를 만족시키는 데 최선을 다하며, 가족들에게도 절대 소홀하지 않은 사람이 되고 싶습니다. 글자수 303 자 511 Byte"
이랜드월드,인턴 MD,Q2. 자신이 다른 사람과 구별되는 능력이나 기질을 써주십시오. (300자) 보기,"""책임감 아래 빠르게 배우려는 태도"" 두 달간 매일 새벽 6시 30분 OOO OOOO점에서 물류 입고도우미로 근무했습니다. 소비 트렌드와 유통업 전반에 대해 배우고 싶었기 때문입니다. 가장 가까운 곳에서 프로세스를 관찰하고 몸으로 느껴보자 다짐하며 업무에 임하였고, 하루 평균 300개 이상의 상품 박스를 나르고 배치하며 상권 특성에 따른 인기 상품의 종류와 특정 시즌을 준비하는 시기도 알 수 있었습니다. 비가 오는 날도 컨디션이 나쁜 날도 있었지만, 책임감을 가지고 계약기간 내 한 번의 지각과 결근 없이 일한 결과였습니다. 글자수 298 자 500 Byte"
이랜드월드,인턴 MD,Q3. 자신의 인생에 가장 영향을 끼친 사건 3가지를 든다면? (300자) 보기,"""작은 전공에서 펼친 넓은 시야"" 예술과 문화산업 전반을 다루는 특별한 전공을 선택해 공부했고, 다양한 분야에 관심을 둔 학우들을 만나 시야를 확장했습니다. ""가치관을 만든 상급자"" 장교로 복무하며 솔선수범을 통해 구성원의 역량을 100%를 이끌어내는 상급자를 만나 책임감과 전문성에 기반한 올곧은 가치관을 형성하게 되었습니다. ""나의 경험을 위한 투자"" 전역 후 2주간의 미국 LA 여행에 모아둔 돈과 시간을 투자했습니다. 동경해 온 패션과 문화산업 트렌드의 최첨단을 경험하며 진정으로 좋아하는 것을 찾을 수 있었습니다. 글자수 301 자 508 Byte"
이랜드월드,인턴 MD,"Q4. 살아오면서 자신이 성취한 것 중 자랑할 만한 것을 1, 2가지 소개해 주십시오. (300자) 보기","""조회수를 600% 성장시킨 PD"" 이전 콘텐츠에서 1,550회에 머무르던 조회수를 신규 콘텐츠에선 9,931회까지 약 600% 성장시켜 본 경험이 있습니다. 대학 시절 대외활동으로 참여한 OOOOO PD 활동 당시, 주요 시청자를 타겟팅하고 관심도가 높은 키워드를 검색량 비교분석을 통해 도출해 활용하는 등 개선을 진행한 결과였습니다. 콘텐츠의 시청각적 완성도만큼이나 유통 프로세스 속 데이터에 집중함으로써 시청자의 반응을 이끌어낼 수 있었고, 교내 자기 주도학기제에도 성과를 공유하여 우수상(전체 2위)을 수상할 수 있었습니다. 글자수 300 자 497 Byte"
이랜드월드,인턴 MD,"Q5. 본인이 남들과 다르게 몰입했거나, 남다른 지식이 있는 영역이 있다면 작성해주세요. (300자) 보기","""구제 의류 인터넷 쇼핑 80벌의 여정"" 인터넷 쇼핑으로만 1,537,000원어치, 80벌 이상의 구제 의류를 구매하고 착용했습니다. 동묘, 광장시장 등에 위치한 구제 샵들을 하루종일 돌아다니며 쇼핑백 가득 옷을 구매해보기도 했습니다. 처음엔 좋은 옷을 찾는 노하우가 없어 가품을 구매하거나 구매한 옷의 절반을 버리는 등 시행착오를 겪었습니다. 하지만 경험이 누적되며 비교적 적은 비용으로도 스스로에게 어울리는 스타일을 찾아갔고, 다양한 브랜드의 제품에서 핏, 소재, 마감 등 디테일한 차이를 이해할 수 있게 되었습니다. 글자수 293 자 495 Byte"
이랜드월드,인턴 MD,Q6. 자신에게 있어서 직장생활의 의미를 써 주십시오. (500자) 보기,"""성장을 스스로 만들 수 있는 곳"" 저는 직장생활의 의미를 ‘스스로 만들어 나가는 성장’에 두고 있습니다. 직장에는 일타 강사도, 고민 없이 따르기만 하면 되는 커리큘럼도 없습니다. 그럼에도 불구하고 직장생활 속에서 성장은 이루어집니다. 이는 고객의 만족이라는 하나의 목표 아래 공동체가 힘을 모아 가치를 만들어 나가는 주도적인 노력이 수반되기 때문입니다. 이러한 노력엔 정답도, 정량적인 평가 기준도 없어 늘 어려움이 따를 것입니다. 제품을 구매하는 소비자부터 직장 내 이해관계자까지 수없이 많은 고객에게 가치를 제공하는 것 역시 어려울 것입니다. 저는 이랜드월드와 함께 그 어려움을 이겨내 보고자 합니다. 이랜드월드의 신뢰할 수 있는 동료들과 머리를 맞대어 신속한 의사결정으로 주어진 과제를 해결해 나가겠습니다. 모든 결과는 정직하게 받아들이되, 성과도 책임도 공정하게 나누겠습니다. 고객의 만족을 최우선 가치로 삼고 위와 같이 노력하여, 제가 생각한 직장생활의 의미에 도달할 것입니다. 글자수 501 자 868 Byte"
이랜드월드,인턴 MD,Q7. 지원동기를 구체적으로 적어 주십시오. (500자) 보기,"""고객 중심, 신속 대응"" 이랜드월드의 스파오는 고객으로부터의 인사이트를 생산 기준으로 하는 ‘2일 생산 모델’을 SPA 브랜드 최초로 완성했습니다. 이를 통해 평균 2주가 걸리는 프로세스를 2일로 단축하고 80%의 시즌당 정상 판매율을 함께 달성했습니다. 저 또한 육군 장교로 복무하며 고객조사에서 얻은 인사이트를 기획에 활용해 성과를 달성해 보았습니다. 포병 안전교육 영상을 제작하는 프로젝트를 맡은 당시, 병과 차이로 배경지식이 부족했던 상황을 극복하기 위해 영상을 실제로 활용할 부대 내 5개 분야 실무진들을 만나 공통된 의견을 종합했습니다. 그 결과 사고사례를 중점으로 제작하면 보다 쉽게 접근할 수 있을 것이란 인사이트를 얻었고, 이를 바탕으로 영상을 제작하여 인접한 3개 부대에 우수사례로 공유되는 성과까지 달성할 수 있었습니다. 고객에 귀 기울이며 신속하게 의사결정하고 변화하는 시장에 능동적으로 대응하는 이랜드월드에서 이러한 저의 경험과 역량을 펼쳐보고 싶습니다. 글자수 494 자 852 Byte"
이랜드월드,인턴 MD,Q8. 위에서 표현되지 못한 자기소개를 간단하게 적어 주십시오. (1600자) 보기,"""설득력 있는 기획을 위한 533시간의 부트캠프"" 데이터 기반 기획 역량을 기르고자 4개월간 IT 서비스기획 오프라인 부트캠프에 참여했습니다. 유니콘 기업부터 대기업까지 현직 실무진들의 지도하에 신규, 개선 기획 프로세스를 숙달하였고, 유저 리서치와 지표 설계 및 분석 등을 실습하며 고객의 목소리에서 아이디어를 도출하고 이를 검증하는 과정을 이해하게 되었습니다. 매주 학습한 내용은 개인 블로그에 공유함으로써 머릿속 아이디어를 누구나 이해할 수 있는 텍스트로 정리하는 노하우도 얻을 수 있었습니다. 또한 부트캠프의 정규 과정과는 별도로 진행된 패션 이커머스 검색화면 개선 기획 프로젝트에 참여했습니다. 2주간 진행된 프로젝트에서 경쟁사 4곳의 제품 탐색 과정을 직접 경험하며 총 6가지의 크고 작은 문제점을 도출했고, 더 수준 높은 소비자 경험을 제공하기 위한 방안들을 제안할 수 있었습니다. ""주도적으로 확장한 역할과 이를 통한 계약연장 제안"" 마케팅 대행사에서 기획팀 사무보조로 근무하며 저의 역할을 주도적으로 확장하고 이를 성공적으로 수행하며 계약연장을 제안받은 경험이 있습니다. 당시 저는 이벤트 참여자 데이터를 취합하는 계약직 사무보조로 최초 합류했습니다. 하지만 마케팅 분야에서의 기획 경험을 쌓고자 추가적인 역할을 제안드렸고, 기존 팀원들이 담당해 온 이벤트 콘텐츠 기획의 약 60%가량을 함께할 기회를 얻어냈습니다. 시행착오 없이 기존 팀원들의 업무 속도에 맞게 기획안을 완성하고자, 자사의 이전 기획안들을 분석하고 경쟁사 벤치마킹을 수 차례 진행했습니다. 그 결과 2개월간 공식 인스타그램에 게시될 총 21개의 이벤트 콘텐츠에 대한 기획안을 작성할 수 있었습니다. 기획한 이벤트 콘텐츠들이 차례대로 게시되었을 땐 해당 브랜드의 인스타그램 팔로워가 828명 증가하었으며, 이에 대한 기여를 인정받아 계약연장까지 제안받을 수 있었습니다. 비록 근무 일정 문제로 제안은 고사하였지만 기획 업무에 주도적으로 도전하고 역량을 검증해 본 의미 있는 경험이 되었습니다. ""혼자보다 둘, 둘보다는 셋"" 저는 팀원들과 커뮤니케이션하며 함께 일하는 것의 가치를 알고 있습니다. 학군사관후보생 시절, 4번의 학기 중 2번의 학기 동안 자치위원 직책을 맡으며 연말 축제와 해외 전적지 답사 등 큰 행사를 준비해야 할 때가 있었습니다. 처음에는 커뮤니케이션 없이 혼자만의 고민으로 결과를 도출하는 것이 더 쉬울 것이라 판단했습니다. 하지만 상급자가 100% 만족하는 유의미한 결과물을 완성하지 못하며 어려움을 겪었습니다. 이후 주변 동기들에게 도움을 구해보게 되었고, 어려움을 해결할 수 있는 실마리를 찾게 되었습니다. 잘 알지 못했던 동기들의 역량을 새롭게 파악하여 이를 통해 도움을 받거나, 혼자서는 생각하지 못했던 아이디어들을 얻을 수 있다는 사실을 알게 되었기 때문입니다. 또한 저의 아이디어를 직접 경험하게 될 고객의 관점에서 만족스럽지 못한 요소들을 미리 파악할 기회 역시 가질 수 있었습니다. 더 넓은 시야, 그리고 고객의 관점이 고려된 결과물은 상급자의 만족으로 이어졌으며 저 또한 함께 일할 때 최고의 결과물에 도달할 수 있음을 깨닫게 되었습니다. 글자수 1,561 자 2,684 Byte"
이랜드월드,인턴 MD,Q1. 군복무기간 중 생활 대해서 적어 주십시오 .(기간별 보직/ 주요 수행 업무/ 군생활 성공/ 실패 구체적 사례) (500자) 보기,"""보병, 포병과 함께한 공보정훈장교"" OO보병사단 OOOO부대 공보정훈장교로 2년간 복무하며 여단 내 16개 부대 중 정신전력 우수부대에 2회 선정되는 성과를 달성하였습니다. 포병대대의 공보정훈장교로서 보병사단에서 하달한 과업들을 부대 사정에 맞게 적용하는 데 집중하고, 부대 운영계획에 기반한 총 76회의 정신전력교육을 책임 있게 주관한 결과였습니다. 또한 포병 안전교육 영상 제작 프로젝트를 맡아 고객조사를 바탕으로 성과에 도달해 보았습니다. 당시 병과 차이로 인한 배경지식 부족을 극복하기 위해 영상을 실제로 활용할 부대 내 5개 분야 실무진들을 만나 공통된 의견을 종합했습니다. 이를 통해 사고사례 중심의 제작으로 영상의 활용도를 높일 수 있다는 인사이트를 얻었고, 이를 적용한 결과물은 3곳의 인접 부대에 우수사례로까지 공유될 수 있었습니다. 고객에 귀 기울이며 신속하게 의사결정하고 변화하는 시장에 능동적으로 대응하는 이랜드월드에서 이러한 저의 경험과 역량을 펼쳐보고 싶습니다. 글자수 500 자 862 Byte"
이랜드월드,인턴 MD,Q2. 학군단에서 배우고 얻은 것을 적어 주십시오 (학군장교만 해당) (500자) 보기,"""혼자보다 둘, 둘보다는 셋"" 팀원들과 커뮤니케이션하며 함께 일하는 것의 가치를 배웠습니다. 사관후보생 시절, 4학기 중 2번의 학기 동안 자치위원 직책을 맡으며 연말 축제와 해외 전적지 답사 등 큰 행사를 준비해야 했습니다. 처음에는 커뮤니케이션 없이 혼자 고민하며 결과를 도출하는 것이 더 쉬울 것이라 판단했습니다. 하지만 상급자가 100% 만족하는 유의미한 결과물을 완성하지 못하며 어려움을 겪었습니다. 이후 동기들에게 도움을 구해보게 되었고, 어려움을 해결할 실마리를 찾게 되었습니다. 동기들의 잘 알지 못했던 역량을 파악하게 되어 도움을 받거나, 혼자서는 생각하지 못했던 아이디어들을 얻을 수 있다는 사실을 알게 되었기 때문입니다. 또한 고객의 관점에서 만족스럽지 못한 요소들을 사전에 파악할 기회 역시 가질 수 있었습니다. 더 넓은 시야, 그리고 고객 관점이 고려된 결과물은 상급자의 만족으로 이어졌으며 저 또한 함께할 때 더 나은 결과물에 도달할 수 있음을 깨닫게 되었습니다. 글자수 499 자 857 Byte"
