company,position,q,a
새마을금고중앙회,신입 금융영업,"Q1. 새마을금고에 지원한 동기와 새마을금고가 지원자를 채용해야 하는 이유를 본인의 역량, 강점, 경험 등 사례를 들어 작성해 주십시오 보기","""열 번의 일반 고객보다 한 명의 조합원을 진심으로 섬기겠습니다."" 지역과 사람 중심의 금융기관 새마을금고에서 성수의 으뜸 직원으로 자리매김하고 싶습니다. 제가 추구하는 금융은 ‘멀리 보고’ , ‘오래가는’ 분야입니다. 단기간의 실적, 성과에 급급하기보다 긴 호흡으로 고객과 함께 성장해 나아가는 금융을 이끌어 나가고 싶습니다. 저는 영업 현장에서 영업 직무를 수행하고, 이들을 지원하는 지원 센터에서 든든한 뒷받침을 담당하고 있습니다. 보험대리점 영업 직무 근무를 통해 다양한 고객을 마주하며, 월평균 10건 정도의 생명/손해보험 상품 계약을 체결했습니다. 그리고 계약 체결 이후에도 고객을 꾸준히 섬기며 충성 고객으로 이끌어 냈습니다. 새마을금고는 공제 상품에 강점이 있습니다. 저는 일반 업무를 보러 온 조합원을 대상으로 새마을금고만의 공제 상품의 계약 체결을 높이겠습니다. 이를 통해 지점의 영업 실적을 높이고, 조합원에게 질 높은 금융 서비스를 제공하겠습니다. 글자수 494 자 850 Byte"
새마을금고중앙회,신입 금융영업,"Q2. 협업을 하는 과정에서 구성원 간 갈등 상황 등 어려웠던 사례를 기술하고, 이를 해결하기 위한 노력과 그런 경험에서 무엇을 느꼈는지 작성해 주십시오. 보기","OO시 노인복지관에서 사회복지 현장실습과정에 참여하며 2주간 '노인대학 프로그램' 일정을 소화했습니다. 이 프로그램은 어르신들이 각자 희망하는 문화 강좌를 신청하고 현금 접수를 합니다. 저희 실습생들은 이 과정에서 어르신들의 현금 수납과 전산 업무를 담당했습니다. 그러나 근무 도중 현금 수불 과정에서 거스름돈을 더 거슬러주는 문제가 생겼습니다. 3일차까지 일정이 끝나고 시재 점검을 해보니 약 8만 원의 금액이 모자랐습니다. 실습생들은 이 상황에서 서로 '네 탓','네 탓'을 하며 언쟁을 벌였습니다. 실습생 대표인 저는 남은 7일간의 일정은 무사히 마쳐야겠다는 생각에 실습생들에게 '분업'을 강조했습니다. 예를 들어 한 여학생에게는 전산 업무만 담당하고, 다른 친구는 현금 수불 관리에 신경 쓰도록 역할을 나누었습니다. 또한 현금이 오갈 때는 다른 실습생에게 확실하게 '콜'을 하며 실수를 줄여나갔습니다. 그 결과 남은 7일 동안은 시재 오차 없이 업무를 마무리 지을 수 있었습니다. 글자수 497 자 850 Byte"
새마을금고중앙회,신입 금융영업,Q3. 포기하지 않고 끈기 있게 노력하여 목표를 달성했던 사례 또는 탁월한 성과를 달성한 사례에 대해 구체적으로 작성해 주십시오. 보기,"2017년 OOO 사회 공헌재단에서 주최한 '제O회 OOO 사회 공헌 아이디어 공모전'에서 대상보다 값진 장려상을 수상했습니다. 참신한 아이디어를 발굴하기 위해 여러 가지 생각을 했고, OO은행 영업점의 유휴공간을 활용한 '북카페' 조성을 떠올렸습니다. 대회 준비 기간이 넉넉지 않았지만, OO은행의 오프라인 지점의 특성을 알아보기 위해 최대한 많은 지점을 방문해야 했습니다. 하지만 OO 지역에 200여 개 가까이의 지점을 방문하기에는 역부족이었고, 주요 거점을 중심으로 방문했습니다. 예를 들어 시내 중심부, 대학교 지점, 신축 지점을 방문해 유휴 공간의 규모와 방문 고객의 특성을 파악했습니다. 그리고 성별/연령 등 항목 별로 분류해 해당 지점의 '북카페'를 SWOT 분석했습니다. 총 20개의 거점형 지점 방문을 통해 저희 아이디어의 표본을 조사할 수 있었고, 은행 심사위원에게 좋은 평가를 받았습니다. 그리고 땀과 노력으로 이루어 낸 결과는 대상보다 값진 장려상으로 보답받았습니다. 글자수 499 자 838 Byte"
동양생명보험(주),신입 영업지원,Q1. 동양생명에 지원하게 된 동기와 본인의 강점을 기술해 주십시오. (800자 이내) (나의 강점을 잘 표현할 수 있는 단어와 함께 그 이유를 구체적으로 기술해 주십시오.) 보기,"""’동’이 트기 전에 한 발 먼저, ‘양’질의 영업 지원에 나서는 든든한 사원"" 안녕하십니까! 동양생명보험에서 ‘동’이 트기 전에 남들보다 한 발 먼저 나서고, ‘양’질의 든든한 영업지원에 박차를 가하는 OOO 사원입니다. 저는 영업 현장, 영업 지원 현장을 두루 경험하면서 보험업에 대한 지식과 경력을 발휘할 준비된 자원입니다. 현재 동양생명보험은 지난해 대비 내실 있는 경영을 통해 재무건전성을 증대 시켰습니다. 그러나 경기 침체의 장기화와 금리 상승, 고환율 등 대내외적인 어려움으로 업계의 위기가 찾아왔습니다. 하지만 위기는 곧 기회입니다. 어려운 상황일수록 내실 있는 보장성 보험상품을 기획하고, 시장을 철저히 분석해 효율 경영에 이바지하고 싶습니다. 제가 영업 현장, 지원 부서에 바라본 동양생명보험은 소비자들이 필요로 하는 보험 상품에 특화를 잘 하는 보험사입니다. 특히 ‘내가 만드는 보장 보험’ 상품을 분석하며 MZ 세대, 젊은 세대들을 위한 암 보장 특화 플랜을 확인할 수 있었습니다. 제가 영업을 하며 먼저 권하는 보험, 보험설계사 영업가족에게 위촉을 하는 회사, 그 회사야말로 자부심이 있는 보험회사라고 생각합니다. 저를 한 단어로 표현하면, 허준 선생을 의학의 명의로 발돋움하게 해 준 ‘유의태 스승’ 같은 사람입니다. 유의태 스승은 평생 병자를 위해 위험을 무릅쓰고 치료했고, 사람을 가리지 않는 따뜻한 마음으로 약자를 품었습니다. 또한 자신을 희생함으로써 허준의 의술을 발돋움 시켰습니다. 저도 유의태 스승처럼 여러 사람에게 헌신하고 열정을 다할 수 있는 존재입니다. 글자수 789 자 1,352 Byte"
동양생명보험(주),신입 영업지원,"Q2. 지원한 직무와 관련된 본인의 활동, 경험 및 성과 등을 설명하고, 해당 경험이 희망 직무 수행 시 어떻게 활용될 수 있는지 기술해 주십시오. (800자 이내) 보기","""우리 영업가족, FP들의 ‘기(氣)’를 팍팍 살리자!"" 동양생명보험의 영업지원은 현장 FP의 '기(氣)'를 살려주는데 초점을 맞추어야 하는 직무입니다. 동양생명보험을 위해 현장에서 치열하게 뛰어다니는 FP들에게, 영업 외에 불필요한 업무나 걱정을 덜어줄 수 있도록 영업지원을 수행합니다. 저는 OOOOOOO의 영업지원부 소속으로 현장의 FA들에게 소속감과 자부심을 느낄 수 있도록 지원을 아끼지 않았습니다. 특히 원수사 FA, 타 GA FA들과 영업 현장에서 차별화를 둘 수 있도록 '금융 전문성'에 중점을 두었습니다. OOOOOOO의 자회사인 '헥사곤 투자자문'의 투자자문, 파생상품 등의 강의, 자격증을 파악하며, 무경력 신입 FA, 유경력 이직자들의 경력, 난이도에 맞는 학습 안을 구성했습니다. 특히 무경력 신입 FA에게는 보험설계사 자격시험부터 파생상품, AFPK, 투자 자문의 순서대로 OOOOOOO 소속 전문 금융인으로 성장할 수 있도록 지원을 아끼지 않았습니다. 이들이 우리와 함께하는 동안 소득과 이익을 남겨줄 수 있도록 최선을 다하고 있습니다. 동양생명보험도 올해 초 자회사형 GA ‘동양생명 금융 서비스’를 운영하며 점차 보험대리점 사업을 시작하며 FP들의 경쟁력을 키워내려 합니다. 향후 GA 업계의 성과는 FP들의 역량에 크게 좌우될 것입니다. OO OOO, OOOOOOO에서 다져 놓은 보험업계 경력을 바탕으로, 동양생명의 FP 영업지원에 보다 질 높은 방안을 선보이겠습니다. 글자수 734 자 1,206 Byte"
동양생명보험(주),신입 영업지원,Q3. 이력서 기재 사항 외 본인을 어필할 수 있는 사항이나 입사 후 성장 계획 등 추가적으로 언급하고 싶은 사항이 있다면 기술해 주십시오. (800자) 보기,"""고기도 씹어 본 사람이 그 느낌을 알고, 타인에게 권한다."" : 보험업은 현장에서 경험해 본 사람과 그렇지 않은 경우가 차이가 큰 영역입니다. 보험에 대해 긍정적인 사람을 가진 사람에 비해, 그렇지 않고 부정적으로 바라보는 사람도 많습니다. 저는 보험업에 인식이, 보험대리점 입사 이전까지는 부정적이었습니다. 하지만 현장에서 직접 상품을 설계하고, 청약서 한 장 한 장 사인을 받아내면서 영업활동에 몰두했습니다. 또한 보험대리점 본사에서 영업가족을 뒷바라지하는 든든한 조력자 역할에도 힘을 썼습니다. 그러면서, 보험업과 영업가족 덕분에 늘 감사한 마음을 지니고 있습니다. 그런 점에서 보험업종에 꾸준하게 종사하며, 근무할 계획입니다. 동양생명보험에 입사 후 크게 2가지 목표를 염두에 두고 있습니다. 하나는 보험 관련 자격증을 추가로 취득해 전문성을 키워가고 싶습니다. 단계적으로 CFP와 보험 계리사 자격증을 취득해 보험 계리 분야 직무에 도전하고 싶습니다. 다른 하나는 '인구학'에 관심을 가지고 학습하겠습니다. 저출산 고령화가 빠르게 가속화되는 가운데 가맹 고객이 줄어들고, 보험료 수익이 낮아지고 있는 추세입니다. 향후에는 ‘인구’가 생명보험사의 수익체계에 상당한 영향을 끼칠 것이라고 생각합니다. 지역적 특성, 인구 추세 등을 철저히 파악하여 동양생명보험의 수익구조를 다변화해 나아가겠습니다. 또한 동양생명 금융 서비스의 출범 이후 GA 업계의 후발주자로서 강점은 밀고 나가며, 단점은 보완해 나아갈 수 있는 방안을 기획하겠습니다. 글자수 758 자 1,305 Byte"
삼성카드(주),신입 영업관리,Q1. 삼성카드를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오. 700자 이내 (영문 작성 시 1400자) 보기,"삼성카드는 국내에서 특히 개인 신용 부문에서 높은 매출을 올리는 기업입니다. 특히 삼성이라는 브랜드 파워와 더불어 하지만 저출산 등의 인구문제는 앞으로의 성장률에 문제가 될 수 있는 부분입니다. 여기서 주목한 것은 일본인을 비롯한 외국인의 지속적인 유입입니다. 국내로 유학 및 워킹 홀리데이 등을 위해 방한하는 외국인의 수는 지속적으로 증가하고 있으며 이는 새로운 고객층의 유입이라고도 볼 수 있습니다. 따라서 삼성의 브랜드 파워라는 강점과 더불어 새로운 고객층의 유입은 귀사에 큰 전략이 될 것이라고 생각합니다. 저는 대학 재학 동안 지속해서 일본의 언어, 사회, 문화, 경제에 대한 올바른 이해와 비즈니스 수준의 높은 일본어 능력을 겸비할 수 있었습니다. 일본어 능력과 더불어 경영학적 지식 또한 지속해서 쌓아왔으며, 경영학 수업을 영어로 이수하며, 글로벌 경영에 대한 이해 또한 높일 수 있었습니다. 이와 같은 능력은 앞으로 다문화 사회로 변화할 삼성카드에 필요할 것이라고 판단했습니다. 특히나 일본어 및 영어 소통 능력, 경영학적 지식을 바탕으로 국내 거주 외국인을 새로운 개인 신용 고객으로 이끌고자 합니다. 해당 부문은 지속적으로 성장할 것이라는 확신이 있으므로 이 부문에서 귀사와 성장하고자 삼성카드에 지원하게 되었습니다. 글자수 648 자 1,115 Byte"
삼성카드(주),신입 영업관리,"Q2. 본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (※ 작품 속 가상인물도 가능) 1500자 이내 (영문 작성 시 3000자) 보기","고등학교 1학년 시절, 1,000명의 관객에게 위로를 준 경험이 있습니다. 저에게 있어서 가장 존경하는 인물이자 영향을 준 인물은 어머니였고, 현재의 가치관에 큰 영향을 주셨습니다. 이에 대한 내용은 관객을 대상으로 발표하기도 하였으며, 힘든 상황을 긍정적으로 극복했던 경험을 전달하고, 공감을 받을 수 있었습니다. 특히 어머니께서 강조하셨던 것은 소통 능력이었습니다. 이에 저 또한 누군가와 직접 대화하고 공감을 이끌어내는 능력이 가장 중요하다는 가치관을 가지게 되었습니다. 강연의 경험을 통해 저는 자연스럽게 ‘소통의 힘’을 깨닫게 되었습니다. 평상시 부드러운 성격으로 주변에서 신뢰받았기 때문에 이러한 특성과 더불어 소통 능력을 키운다면 누군가에게 공감과 신뢰를 줄 수 있었다고 생각했습니다. 이후로 소통 능력을 자연스럽게 사용하고 키우게 되었습니다. 대학 재학 기간 중 장학생 모임인 OO회에서 약 4년 7개월간 활동을 해오고 있으며 이 활동 속에서도 소통 능력을 활용할 수 있었습니다. OO회에는 크게 재단 직원, 동문회, 재학생이라는 이해집단이 있으며, 각 집단의 소통이 무엇보다도 중요했습니다. 저는 47기 OO회 대표로 활동하며 세 집단의 의견을 수렴하고 타협점을 찾는 역할을 했습니다. 이 과정에서 경영학부 비즈니스 협상에서 배웠던 협상 기술을 실제로 사용해 볼 수 있었고, 적극적인 퍼스트 오퍼와 바트나를 통해 OO재단과 동문회로부터 각각 지원을 받을 수 있었고, 재학생들에게 가장 효과적이고 효율적으로 혜택을 제공할 수 있었습니다. 이외에도 OO홍보대사, OO구 대학생 멘토단, 지역상생 서포터즈 등 학생을 비롯하여 시장 상인까지 다양한 이해관계자와 가장 가까운 곳에서 만날 수 있는 활동에 지원해왔습니다. 이를 통해 직접 대면하고 대화하는 과정에서 이해관계자를 이해하고 설득하는 능력을 지속적으로 키울 수 있었습니다. 이처럼 부드러운 성격과 소통 능력은 사람들로 하여금 신뢰감을 주고, 이해관계를 가진 집단이 서로 만족할 수 있도록 도움을 줄 수 있었습니다. 글자수 1,016 자 1,733 Byte"
삼성카드(주),신입 영업관리,Q3. 최근 사회 이슈 중 중요하다고 생각되는 한 가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다. 1000자 이내 (영문 작성 시 2000자) 보기,"최근 국내에는 저출산, 고령화의 문제가 지속적으로 대두되고 있습니다. 이러한 문제는 다양한 사회적 정책을 통해 다루어지고 있으나, 매년 최저 출산을 기록하는 등 우리나의 인구는 점차 감소할 것으로 보이는 것이 일반적인 시선일 것입니다. 이에 따라 대학 내 재학생 구성 또한 변화하고 있습니다. 가장 최근에 이수했던 경영 수업의 경우 수강생 상당수가 외국인 유학생이었으며, 일어일문학과 4학년에는 총 11명의 일본인 유학생이 재학 중에 있습니다. 다른 외국인 유학생까지 고려한다면 유학생의 규모는 상당한 수준입니다. 이처럼 특정 수업, 학과에서는 외국인이 다수를 차지하는 경우도 지속적으로 나타나고 있습니다. 대학교는 우리나라의 미래라고 생각합니다. 미래에 사회를 이끌어나갈 인재들이 공부하는 곳이 대학교이기 때문에 미래 대한민국의 주요 인재들은 우리나라 사람들만이 아닐 것입니다. 우리나라에 대한 세계의 관심이 높아진 상황 속에서 외국의 인재를 보다 적극적이고 개방적으로 받아들일 필요가 있다고 생각합니다. 또한 내수 시장을 대상으로 하는 기업의 고객은 더 이상 내국인만을 대상으로 해서는 안 될 것이라고 생각합니다. 저는 특히 일본에 주목했습니다. K-pop의 영향으로 일본인들이 한국에 대한 관심은 높은 편이며, 많은 일본인들이 워킹 홀리데이 및 유학지로 우리나라를 선택하고 있습니다. 그들 또한 소비를 하는 소비자이자 기업에게는 고객이기 때문에 보다 다각적인 영업과 마케팅이 필요할 것입니다. 삼성의 브랜드 파워라는 강점과 더불어 새로운 고객층의 유입을 활용하는 것은 귀사에 큰 전략이 될 것이라고 생각합니다. 글자수 804 자 1,389 Byte"
삼성카드(주),신입 영업관리,Q4. 지원 직군과 관련한 성공 경험 또는 입사 후 직무 관련 성과 창출을 위해 본인이 지금까지 개발한 역량 및 노력에 대해 기술해 주시기 바랍니다. 보기,"OO공사 공식 계정을 관리하는 업무가 제 업무였고, 팔로워 증가 및 지역 관광 홍보를 위해 ‘영 데이’ 이벤트를 담당하고 직접 기획하였습니다. 해당 기획은 3개월 동안 진행되었으며, 매달 3일에 이벤트를 개최하여 총 3회를 진행하였습니다. 이를 통해 품의서(기획서)를 작성하고 보고 체계를 지키는 등, 프로젝트 기획 전반을 경험할 수 있었습니다. 하지만 기존에 설정된 대상층에 대해 의문을 품게 되었습니다. 기존의 타깃층은 OO지역과 그 인근 지역이었으며, 나이대도 40대 이상으로 설정되어 있었습니다. 저는 OO지역을 새롭게 방문할 관광객은 OO지역만이 아니라고 생각하여, 타깃층을 광역 도시 거주자로 변경하였습니다. 또한 인스타그램 특성상 사용자 나이대가 낮다는 것을 고려하여 연령대를 10~40대로 설정하였고, 이 결과 팔로워가 더욱 가파르게 상승하는 것을 확인할 수 있었습니다. 이를 바탕으로 분석적인 사고가 무엇보다도 중요하다는 것을 이해할 수 있었고 이를 바탕으로 같은 기업 내에서 ‘OO강소형 잠재 관광지’ 심사를 진행하였을 때, 심사 과정에서 발생한 문제를 빠르게 파악하고 불이익을 최소화한 경험이 있습니다. 또한 관광지 심사 보조로 OO, OO 군 등을 방문하였고, 일부 심사위원이 심사 위치에서 이탈하는 문제를 확인했습니다. 이 상황에서 심사위원 명단을 재차 확인하고, 이탈한 분 중 대부분이 고령이라는 것을 확인하였습니다. 높은 산에 올라 관광지 심사가 불가능하다는 판단에서 보고 체계에 맞춰 과장님과 차장님께 보고 후, 심사 장소의 영상을 촬영하여 심사를 도울 수 있었습니다. 이 결과, 산에 있는 OO 군의 OO 관광지는 불이익 없이 평가받아 강소형 관광지로 선정될 수 있었습니다. 두 경험을 통해 상대방과 소통하고 설득하는 능력을 키울 수 있었습니다. 글자수 895 자 1,516 Byte"
