company,position,q,a
아고다,신입 인바운드상담원,Q1. (자유양식) 비대면 CS 경험과 고객지향 마음가짐 보기,"대학교를 우수한 성적으로 졸업하면서도 다년간의 아르바이트와 봉사, 어학 등 많은 활동을 놓치지 않았습니다. 그중에서도 한 마케팅 광고 대행 기업에서 인턴으로 근무할 당시, 기업의 시즌별 마케팅 기획안을 작성하거나 광고 촬영 일정을 조력하는 등 다양한 업무를 맡았습니다. 그중에서도 저는 온라인상에서 고객을 응대하는 CS 업무를 원활하게 수행하였습니다. 이는 업체의 소셜미디어를 통해 들어오는 고객의 문의나 불만 사항을 처리하는 일이었는데, 매번 달라지는 고객분들의 불만 사항에 유연하게 대처하기 위해 애썼습니다. 틈날 때마다 매뉴얼을 읽고, 올바른 고객 응대를 위해서 전임자분의 CS 답변 기록을 모두 찾아 읽었을 정도로 맡겨진 일을 성실히 이행했습니다. 글자수 366 자 636 Byte"
아고다,신입 인바운드상담원,"Q2. (자유양식) 글로벌 마인드, 원만한 의사소통 역량을 갖춘 사람 보기","저는 2년간 교내 외국 학생들의 생활을 돕는 글로벌 버디로 활동했습니다. 외국인 친구를 사귀고 싶다는 마음에서 시작했으나, 이후에는 학생들과 대화하고 삶을 공유하며 전심으로 그들의 생활을 도왔습니다. 학교에 대한 정보 수집 능력이 부족한 학생들을 위해 각종 정보를 모아 책자를 만들었고, 자취방 계약 만료가 다가오는 학생이 있으면 함께 집을 구하러 발품을 팔기도 했습니다. 지속해서 소통하며 학생들과의 유대감, 신뢰를 쌓은 저는 지금까지도 그들에게 배려심 있고 대화하기 편한 사람이라 평가받습니다. 이렇듯 다국적 친구들과의 교류를 통해 저는 다양한 문화를 이해하고, 누구보다 유연성 있는 마인드를 갖추게 되었습니다. 글자수 344 자 599 Byte"
(주)마이리얼트립,신입 인바운드상담원,Q1. (자유 양식)성장 과정 보기,"대학교에서 우수한 성적을 유지하면서도 다년간의 아르바이트와 봉사, 어학 등 많은 활동을 놓치지 않았습니다. 그중에서도 한 마케팅 광고 대행 기업에서 인턴으로 근무할 당시, 기업의 시즌별 마케팅 기획안을 작성하거나 광고 촬영 일정을 조력하는 등 다양한 업무를 맡았습니다. 그중에서도 저는 온라인상에서 고객을 응대하는 CS 업무를 원활하게 수행하였습니다. 이는 업체의 소셜미디어를 통해 들어오는 고객의 문의나 불만 사항을 처리하는 일이었는데, 저는 매번 달라지는 고객분들의 불만 사항에 유연하게 대처하기 위해 애썼습니다. 틈날 때마다 매뉴얼을 읽고, 올바른 고객 응대를 위해서 전임자분의 CS 답변 기록을 모두 찾아 읽었을 정도로 맡겨진 일을 성실히 이행했습니다. 글자수 369 자 641 Byte"
(주)마이리얼트립,신입 인바운드상담원,Q2. (자유 양식)성공적으로 목표에 도달한 경험 보기,"2년간 교내 외국 학생들의 생활을 돕는 프로그램에서 활동했습니다. 처음에는 외국인 친구를 사귀고 싶다는 마음에서 시작했으나, 이후에는 학생들과 대화하고 삶을 공유하며 진심으로 그들의 생활을 도왔습니다. 학생들 중에는 생활에 있어 필요한 정보를 알지 못하거나 위급 상황으로 급히 지원이 필요할 때도 더러 있었습니다. 저는 학교에 대한 정보 수집 능력이 부족한 학생들을 위해 각종 정보를 모아 책자를 만들었고, 자취방 계약 만료가 다가오는 학생이 있으면 함께 집을 구하러 발품을 팔기도 했습니다. 지속해서 소통하며 학생들과의 유대감, 신뢰를 쌓은 저는 지금까지도 그들에게 배려심 있고 대화하기 편한 사람이라 평가받습니다. 글자수 345 자 601 Byte"
(주)마이리얼트립,신입 인바운드상담원,Q3. (자유 양식)성격의 장단점 보기,"저를 가장 잘 표현할 수 있는 단어는 ‘배려’입니다. 평범할 수 있지만 그만큼 정감 있고, 특히 윗사람이나 고객을 상대함에 있어 필수 요건이기도 합니다. 저는 대화의 자리에 임할 때 제 언행이 상대방에게 어떤 영향을 미칠지를 항상 생각합니다. 때로는 이것이 단점으로 이어질 수 있는데, 상대의 기분에 맞추어 대화를 이어가다 보니 거절이나 단호히 말해야 하는 상황에 닥쳤을 때는 당황한 적도 있습니다. 이 경우 저는 상황을 최대한 정확히 인지한 뒤, 누구보다 먼저 다른 솔루션을 찾아보거나 거절에 대한 이유를 차근히 설명드리는 식으로 상황을 매듭지었습니다. 제 자신의 의견은 확실히 전달하면서도 ‘상대를 배려하는 커뮤니케이션’이라는 스스로의 원칙을 지키고 있는 것입니다. 글자수 374 자 649 Byte"
㈜KT cs,신입 인바운드상담원,Q1. kt cs 에 지원한 동기와 kt cs에 입사 후 이루고 싶은 중장기적 목표를 기술해 주십시오 보기,"책임감을 바탕으로 어디서든 최선을 다하는 것이 저의 기본값입니다. 다양한 유형의 사람들과 의견을 공유하고 협업하며 언제나 훌륭한 팀원으로서 자리했고, 기업의 다양한 업무를 조력하는 경영 기획 및 지원 직무를 꿈꾸게 되었습니다. 그리고 저는 특히 kt cs라는 강력한 브랜드파워를 지닌 기업에서 이러한 일을 할 수 있다는 것에 큰 자부심을 느낄 것이라는 확신으로 지원했습니다. 주요 사업인 서비스 통신업에 있어 그 기술력이 우수한 만큼 꾸준한 영업이익이 발생하는 것으로 알고 있습니다. 많은 사람들의 생활 아래 kt라는 브랜드의 손길이 녹아 있으며, 그중에서도 다양한 서비스로 고객 만족을 실현하는 kt cs에 매력을 느꼈습니다. 장기적으로는 유통, 교육 등 여러 분야의 사업을 관리하는 기업의 훌륭한 조력자이자 운영자가 되고 싶습니다. 글자수 411 자 706 Byte"
㈜KT cs,신입 인바운드상담원,Q2. 도전적인 목표를 가지고 실행하여 성공 혹은 실패한 경험과 그 경험을 통해 무엇을 얻었는지 기술해 주십시오 보기,"1년간의 기획봉사 프로젝트, 가장 아쉬웠던 실패에서 가장 자랑스러운 성공을 만들어 내었습니다. 한 봉사 단체의 단장직을 역임하였는데, 코로나19로 인해 당시 오프라인으로 진행될 예정이었던 회의를 급히 온라인으로 변경하거나 예정된 활동을 취소하는 등 변동이 잦았습니다. 때문에 모임원분들의 참여율은 낮아져만 갔고, 결국 첫 봉사활동에서 약 30%만의 참여율을 보이며 활동을 마칠 수밖에 없었습니다. 저는 일정을 계속 바꾸며 모임원에게 신뢰를 주지 못한 제 자신이 실망스러웠습니다. 이후 SNS라는 새로운 판로를 이용하기로 결심, 봉사활동의 진행 단계를 체계화하기 시작했습니다. 채널을 통해 추후 활동의 진행 상황과 결과를 꾸준히 업로드하였고, 모임원의 봉사 기획 제안이 들어오면 적극 수용했습니다. 또한 변동 사항을 최대한 줄이려 지속적으로 모임원분들과 소통했습니다. 그 덕에 초반의 저조했던 참여율이 무색할 정도로 구성원들의 적극적인 협력과 팀워크를 만들어낼 수 있었습니다. 위 경험을 통해 저는 자신감과 더불어 문제해결능력을 기를 수 있었습니다. 글자수 530 자 920 Byte"
㈜KT cs,신입 인바운드상담원,"Q3. 공동의 목표 달성을 위한 협업 경험을 본인이 수행한 역할 중심으로 제시하고, 그 경험을 통해 무엇을 얻었는지 기술해 주십시오. 보기","한 온라인 광고 대행사에서 인턴으로 근무하며 여러 업체의 광고 대행 업무를 보조한 경험이 있습니다. 저는 주로 업체의 시즌별 마케팅 기획안을 작성하거나, 식품 및 콜드체인 유통기업의 판매 실적을 분석하여 보고서를 작성하는 등 다방면으로 업무를 경험하였습니다. 저는 출근과 동시에 흔히 CS(Customer Satisfaction)라 말하는 고객 응대 서비스를 담당하였는데, 저는 매일매일 고객의 불만사항을 취합해 일별로 정리한 뒤 그에 맞는 답변을 매뉴얼에 맞게 작성했습니다. 틈날 때마다 매뉴얼을 숙지하고 이전 선임자분들의 VOC 답변 기록을 모두 찾아 읽었을 정도로 부지런히 임했습니다. 또 업체의 기획안을 작성하며 효과적인 마케팅 전략을 수립하는 과정에서도 두각을 나타냈습니다. 새롭게 론칭할 제품의 특성을 파악해 그에 맞는 효과적인 홍보 문구를 직접 구상하여 프로젝트에 일조했습니다. 이 경험을 통해 저는 사무의 전반적 수행 과정을 깨우치고, 스스로가 조직에 알맞게 사용될 수 있도록 매번 고민하는 사람이 될 수 있었습니다. 글자수 524 자 889 Byte"
(주)웅진씽크빅,신입 인바운드상담원,Q1. 경력 사항 보기,"저는 고객지향 마인드의 소유자입니다. 우수한 성적으로 학업에 집중하면서도 다년간의 아르바이트와 봉사, 어학 등 많은 활동을 놓치지 않았습니다. 그중에서도 한 마케팅 광고 대행 기업에서 인턴으로 근무할 당시, 기업의 시즌별 마케팅 기획안을 작성하거나 광고 촬영 일정을 조율하는 등 다양한 업무를 맡았습니다. 그중에서도 저는 온라인상에서 고객을 응대하는 CS 업무를 원활하게 수행하였습니다. 이는 업체의 소셜미디어를 통해 들어오는 고객의 문의나 불만 사항을 처리하는 일이었는데, 저는 매번 달라지는 고객분들의 불만 사항에 유연하게 대처하기 위해 애썼습니다. 틈날 때마다 매뉴얼을 읽고, 올바른 고객 응대를 위해서 전임자분의 CS 답변 기록을 모두 찾아 읽었을 정도로 맡겨진 일을 성실히 이행했습니다. 글자수 389 자 676 Byte"
(주)웅진씽크빅,신입 인바운드상담원,Q2. 사람들과 원만하게 커뮤니케이션한 경험 보기,"저는 2년간 교내 외국 학생들의 생활을 돕는 글로벌 버디로 활동했습니다. 처음에는 외국인 친구를 사귀고 싶다는 마음에서 시작했으나, 이후에는 학생들과 대화하고 삶을 공유하며 전심으로 그들의 생활을 도왔습니다. 학생들 중에는 생활에 있어 필요한 정보를 알지 못하거나 위급 상황으로 급히 지원이 필요할 때도 더러 있었습니다. 저는 학교에 대한 정보 수집 능력이 부족한 학생들을 위해 각종 정보를 모아 책자를 만들었고, 자취방 계약 만료가 다가오는 학생이 있으면 함께 집을 구하러 발품을 팔기도 했습니다. 지속해서 소통하며 학생들과의 유대감, 신뢰를 쌓은 저는 지금까지도 그들에게 배려심 있고 대화하기 편한 사람이라 평가받습니다. 이렇듯 다국적 친구들과의 교류를 통해 저는 다양한 문화를 이해하고, 누구보다 유연성 있는 마인드를 갖추게 되었습니다. 글자수 415 자 722 Byte"
