company,position,q,a
(주)한국일보사,신입 기자,Q1. 지원동기와 입사 후 회사에서 이루고 싶은 목표는 무엇입니까?(1000자 이내) 보기,"""편 가르기에 흐려진 진실"" ‘이대남 vs 이대녀’ 최근 엇갈린 남녀의 생각이 화두로 떠올랐다. 20대 대선이 끝난 뒤, 온라인상에서 이대남, 이대녀 표심이 ‘유독’ 갈라졌다는 소문이 돌았다. 젠더 갈등에 편승한 말은 아닌지 살펴볼 필요가 있다고 느꼈다. 직접 18대, 19대 대선과 비교 해보니, 20대 남녀 표심이 이전보다는 격차가 좁아졌다는 사실을 알아냈다. 취재한 내용은 TV조선 <따져보니> 코너에 실렸다. 진실은 양극단이 나뉜 상황에서도 한쪽에 치우치지 않고, 사안을 올바르게 바라볼 수 있게 하는 힘이 있었다. 한국일보는 극한 대립이 이어질 때 균형자 역할을 해왔다. 이건희 삼성전자 회장이 사망한 뒤 상속세를 둘러싼 논란이 불거졌다. 한국일보는 적절한 상속세 ‘금액’ 논의에서 나아가 상속세 ‘납부 방식’을 피상속인 기준에서 상속인 기준으로 바꿔야 한다는 대안을 제시했다. 논의를 진전시킬 수 있었던 데는 상속세 갈등 이면에 자기에게 유리한 근거만 선별적으로 채택하는 문제가 있다는 것을 알아냈기 때문이다. 보고 싶은 것만 강조하는 세상에서 한국일보 기사를 보면 사안에 관한 상반된 시각 모두를 아우를 수 있었다. 중심 의제에서 가려진 약자와 관련된 보도도 많았다. 한국일보는 양당 중심으로 대선 운동이 이뤄질 때, 3명의 대안, 소수 정당 정치인을 인터뷰했다. 코로나19로 복지 기관이 문을 닫아 장애인 복지 수준이 낮아졌다는 문제를 짚어냈다. 국내, 해외에서 난민으로 인정받은 외국인 지위가 의제로 떠올랐을 때는, 국내에 있지만 난민 자격을 받지 못하고 구금되어 있는 ‘보호외국인’에 주목했다. 애써 귀 기울이지 않으면 모르는 이야기를 한국일보 보도에서 알 수 있었다. 어느 ‘편’에도 서지 않고, 균형자의 역할을 해온 한국일보, 약자에 귀 기울이는 한국일보는 나의 지향점과 닮아있다. 편 가르기 보도로 언론의 신뢰도가 떨어지는 지금, 언론이 가야 할 정도라고 생각한다. 한국일보에서 다른 언론에서 볼 수 없는 보도, 약자를 향한 따뜻한 시선을 두는 기자가 되겠다. 글자수 1,007 자 1,716 Byte"
(주)한국일보사,신입 기자,Q2. 본인이 보유한 핵심 역량과 해당 분야에서의 강점을 작성 하시오.(1000자 이내) 보기,"""끝까지 간다"" 학창 시절 일본 만화 <명탐정 코난>을 보는 것이 삶의 낙이었다. 중국판 코난 책까지 섭렵했다. 국내에서는 절판됐지만, 직접 베이징 서점 20여 곳을 돌아다니며 얻어낼 수 있었다. 이처럼 나는 한번 물면 끝까지 가는 사람이다. 코난을 좋아한 이유도, 그의 집념과 적극성 때문이었다. 사람들이 지나칠법한 증거를 파헤쳐서 숨겨진 의미를 발견해냈다. 사건의 근간에 있는 범인을 찾아낼 때면 짜릿함과 희열을 느꼈다. 현실 속 사건에서 진실을 찾아내는 데도 끝까지 문제를 쫓는 ‘집념’과 ‘적극성’이 필요하다. 지난해 ‘학교폭력 미투’가 일어났을 때, 피해자가 소외되는 학교폭력 문제를 취재한 적이 있다. 하지만 인터뷰를 부담스러워하는 피해자가 많아 취재가 난항을 겪었다. 피해자들에게 구체적인 피해 사례가 제도 보완과 비슷한 피해를 겪은 사람에게 도움이 될 수 있어 귀한 가치가 있다며 설득했다. 마침내 피해자 몇 명이 인터뷰에 응해주었다. 신체 폭력이 아닌 ‘언어폭력’에 시달렸지만, 언어폭력을 ‘장난’으로 치부해 학교 측이 안일하게 대처했다는 말을 들었다. 피해자의 입장까지 담아낸 보도로 한국일보 기획 공모전에서 수상했다. 주목해야 하지만 묻혀있는 이야기를 끝까지 쫓는 기자가 되겠다고 다짐했다. 대학 강의실 내 와이파이 연결이 안 될 때는, 직접 300개가 넘는 강의실을 돌아다니며 연결 테스트를 한 적이 있다. ‘와이파이가 충분히 설치돼 있으니 인터넷 사용이 가능하다’는 대학 측의 설명과 달리, 인터넷이 잘 연결되지 않아 수업 진행이 어려웠기 때문이다. 와이파이 설치 유무가 문제가 아니라, 신호의 미약함이 문제라는 결과를 학교 측에 전달했다. 직접 발로 뛰어 다른 통신사 와이파이 추가 설치 대응을 끌어낼 수 있었다. 직접 행동에 나설 때, 잘못된 정보를 바로잡을 수 있다는 것을 깨달았다. 끝까지 사건을 취재해낸 끝에, 조명 받지 못한 사건과 인물을 담아내고 잘못된 정보도 바로잡았다. 한국일보에서도 드러나지 않은 이야기를 끝까지 캐내는 기자가 되겠다. 글자수 1,005 자 1,723 Byte"
(주)한국일보사,신입 기자,"Q3. 뉴미디어에 대한 본인의 생각은 무엇이며, 본인이 갖고 있는 디지털 역량이 있다면 무엇입니까?(1000자 이내) 보기","""이미지 vs 이야기"" 뉴미디어의 등장으로 누구든지 콘텐츠를 만들 수 있게 됐다. 스마트폰만 쥐고 있으면, 간단한 영상 편집만 할 수 있으면, 자신의 콘텐츠를 선보일 수 있다. 하지만 쏟아지는 수많은 콘텐츠 사이에서 주목받는 콘텐츠는 한정되어 있다. 주목받는 콘텐츠는 ‘메시지’가 분명하다고 생각한다. 나는 메시지가 분명한 디지털 콘텐츠를 제작해왔다. 대학원 <단비뉴스>에서 미래의 자동차, 먹거리 등 다양한 기술을 살펴보는 영상 <퓨처 라이더> 시리즈를 기획했다. 새로운 농업기술인 정밀농업과 스마트팜, 새로운 자동차 기술인 자율주행차 이야기를 사람들에게 쉽게 전달해 주는 기획이었다. 아이템 기획, 촬영, 출연 전 과정에 참여했다. 한 치 앞도 내다볼 수 없는 바쁜 세상이지만, 10분 남짓 짧은 시간 동안 사람들이 미래 여행을 해보면 좋겠다는 생각에 만든 영상이었다. 새로운 콘텐츠에 도전해오며, ‘다음에는 어떤 이야기를 탐구할까.’ 설레는 고민을 했다. 잊힌 위인을 재조명하는 VR 기사를 만들어 학내 호평을 받기도 했다. 대학에서 중국의 역사를 알아보는 수업을 들었다. 중국 현지에 우리나라 독립운동 자료가 남아있다는 것을 알게 되었고, 직접 그 현장인 상해로 향했다. 국내에 잘 알려진 독립운동가 외에도 상해 임시정부에서 활동한 독립운동가가 많다는 걸 알게 됐다. 이후 주목받지 못한 독립운동가들을 취재했다. 그중 임시정부 자금 모집에 참여하다 상해로 망명해 비행사의 길을 걸은 권기옥의 삶을 조명해 VR 기사를 만들었다. 여러 뉴미디어 콘텐츠를 제작하며, 화려한 기술로 만든 이미지만큼 밑바탕이 되는 ‘이야기’의 중요성을 느꼈다. 내 콘텐츠가 주목받았던 이유는 다른 콘텐츠와 차별화된 ‘미래 콘셉트’, 알려지지 않았던 누군가의 험난한 인생 등 ‘메시지’가 분명했기 때문이라고 생각한다. 그동안 다양한 디지털 역량을 배우고 활용해왔다. 한국일보에서 나의 디지털 역량에 어떤 ‘이야기’를 더해 사람들을 매료시킬지 고민하는 기자가 되겠다. 글자수 986 자 1,693 Byte"
(주)한국일보사,신입 기자,Q4. 본인의 최우선 가치관 또는 좌우명이 무엇인지 작성해 주십시오.(1000자 이내) 보기,"""확신을 경계하라"" 사소한 것도 확신하지 말자는 좌우명을 갖고 있다. 김완 <죽은 자들의 집 청소>에서 시골 마을에서 가로등을 설치하는 것에 반대하는 할머니 이야기가 나온다. 들깨는 밤에 가로등 때문에 빛을 계속 받아 죽는다고 했다. 어두운 길목에 빛이 들면 ‘모두에게’ 도움이 된다고 생각한 건 나의 착각이었다. 당연하다고 생각해왔던 것에 의문을 품는 것이 중요하다고 느꼈다. 코로나19 확산으로 의료진 노고에 감사함을 표하는 ‘덕분에 챌린지’가 유행했다. 손바닥 위 중앙에 엄지를 치켜세운 손을 올려두는 수어 동작의 의미가 궁금했다. 직접 수어 통역사를 인터뷰해, ‘덕분에 챌린지’에 ‘덕분에’라는 뜻은 없다는 말을 들었다. 챌린지 동작은 사실 ‘존경’의 의미를 품고 있었다. 챌린지 동작이 당연히 ‘덕분에’를 뜻할 것이라 확신하지 않고 직접 사실을 확인한 보람이 있었다. 알려진 사실에 적극적으로 물음을 던질 때 진실을 발굴해낼 수 있다는 것을 깨달았다. 대학가에 있는 교환과 환불이 불가능한 옷 가게를 취재할 때도. 끊임없이 내가 갖고 있던 생각에 의문을 품었다. 불편을 겪은 소비자들의 진술에 문제의식을 느껴 시작한 취재였다. 취재 결과 옷 가게 규정은 불법이었다. 하지만 불법을 저지른 옷 가게 사장님의 입장은 어떨까? 질문을 던졌다. 불법은 어떤 이유로든 허용될 수 없지만, 균형 잡힌 보도를 위해서는 사장님의 입장도 알아야 했다. 수차례의 두드림 끝에, 제품을 구매한 뒤 악성 민원을 제기하는 ‘블랙컨슈머’로 사장님들이 겪는 애로사항도 기사에 녹여냈다. 확신은 균형 잡힌 취재를 가로막는 장애물이 될 수 있었다. 직접 해당 분야 전문가를 만나 묻고 답을 들으며 확신을 경계했다. 당연해 보이는 사실도 그 이면에 질문을 던질 때 진실을 파악할 수 있다는 것을 깨달았다. 또, 피해를 본 자와 입힌 자의 이야기 모두 들으며, 한쪽에 치우치지 않은 기사를 썼다. 한국일보에서 사람들이 굳게 확신했던 것 이면에 숨겨진 진실은 없을지 끊임없이 고민하겠다. 글자수 993 자 1,703 Byte"
조선방송,인턴 기자,"Q1. 자신이 팩트체크 인턴으로서 가진 장점, 특기를 기술하시오. (공백 포함 500자 이내) 보기","""모호한 표현에서 진실 찾아내기"" “진실은 단 하나!” 일본 만화 <명탐정 코난> 속 명대사다. 그 말에 반기를 든다. 세상에 있는 많은 정보는 진실과 거짓이 혼재되어있는 것이 많기 때문이다. ‘텀블러에서 유해 물질이 검출됐다’라고 쓰인 기사를 봤다. 모두가 텀블러 ‘내면’의 내구성에 불안해할 때, 유해 물질이 나온 부위는 ‘표면’이라는 사실을 캐내 단독 보도한 적이 있다. 텀블러에서 유해 물질이 검출됐지만, 검출 부위를 기사에 제대로 표기하지 않아 오해를 불러일으킨 것이다. ‘대학은 금연구역’이라는 학칙도 파고들어 건물 ‘안’과 달리 건물 ‘밖’은 금연구역이 아님을 찾아내기도 했다. 두루뭉술한 정보 이면에 있는 적확한 사실을 캐낼 줄 아는 것이 강점이다. 보도 내용을 있는 그대로 믿지 않고, 빠진 팩트가 없는지 살폈기에 얻을 수 있었던 결과였다. 권위 있는 전문가, 기관이 말한 것은 ‘진실’이라고 착각하기 쉽다. 어떤 곳에 실린 정보든 한 걸음 더 들어가 세심하게 따지는 팩트체크 인턴이 되겠다. 글자수 511 자 876 Byte"
조선방송,인턴 기자,Q2. 본인의 가치관을 가장 잘 표현해주는 경험/활동을 기술하시오. (공백 포함 500자 이내) 보기,"""확신을 경계하라"" 사소한 것도 확신하지 말자는 가치관이 있다. 김완 <죽은 자들의 집 청소>를 읽다가 들깨는 밤에 가로등 때문에 빛을 계속 받아 죽는다는 사실을 알게 됐다. 어두운 길목에 빛이 들면 ‘모두에게’ 도움이 된다고 생각한 건 나의 착각이었다. 당연하다고 생각해왔던 것에 의문을 품는 것이 중요하다고 느꼈다. 대학가 옷 가게의 교환과 환불 규정을 취재하며 소비자의 불편을 짚어낸 적이 있다. 옷 가게 규정은 불법이었지만, 불법을 저지른 옷 가게 사장님의 입장은 어떨까? 질문을 던졌다. 불법은 어떤 이유로든 허용될 수 없지만, 균형 잡힌 보도를 위해서는 사장님의 입장도 알아야 했다. 수차례의 두드림 끝에, 제품을 구매한 뒤 악성 민원을 제기하는 ‘블랙컨슈머’로 사장님들이 겪는 애로사항도 기사에 녹여냈다. 상식이라 일컬어지는 것도 그 이면에 질문을 던질 때 진실을 파악할 수 있다는 것을 깨달았다. 사람들이 굳게 확신했던 것 이면에 ‘숨겨진 진실’은 없을지 끊임없이 고민하겠다. 글자수 501 자 860 Byte"
조선방송,인턴 기자,"Q3. 최근에 본 좋은 팩트체크 뉴스는 무엇인지, 왜 그렇게 생각했는지 기술하시오.(공백 포함 500자 이내) 보기","""기정사실의 근거 찾기"" 사람들이 당연하다고 믿어온 기정사실에도 의문을 품는 것이 팩트체크 보도에서 중요하다고 생각한다. 연합뉴스 <우리 나라 탈모 인구가 1천만 명이라고?>기사는 탈모 환자 통계는 있지만, 일반 탈모인 현황을 알 수 있는 통계는 없다는 사실을 짚어냈다. ‘1000만 탈모인’은 남녀 탈모 발생 ‘확률’로 추산한 수치일 뿐이었다. 익숙한 정보도 근거를 찾으려고 노력할 때 기정사실화된 정보를 바로잡을 수 있음을 깨달았다. 나도 오래 반복해서 쓰이고 있는 표현을 주의 깊게 들여다보며 시비를 가려본 적이 있다. 코로나19 확산으로 의료진 노고에 수어 동작으로 감사함을 표하는 ‘덕분에 챌린지’가 유행했다. 수어 동작의 의미를 알고 싶어 직접 KBS 9시 뉴스 수어 통역사를 취재했다. ‘덕분에 챌린지’에 ‘덕분에’라는 뜻은 없다는 답을 들었다. 챌린지 동작이 ‘덕분에’를 뜻한다고 으레 여겼을 고정관념에 균열을 냈다. 널리 알려진 사실도 되짚어보며 반향을 일으키는 팩트체크를 하겠다. 글자수 505 자 865 Byte"
(주)세계일보,신입 기자,Q1. 자기소개서 1000자 이내(공백제외) 질문 없었음. 보기,"""끝까지 간다"" 학창 시절 일본 만화 <명탐정 코난>을 보는 것이 삶의 낙이었다. 중국판 코난 책까지 섭렵했다. 국내에서는 절판됐지만, 직접 베이징 서점 20여 곳을 돌아다니며 얻어낼 수 있었다. 이처럼 나는 한번 물면 끝까지 가는 사람이다. 코난을 좋아한 이유도, 그의 집념과 적극성 때문이었다. 사람들이 지나칠 법한 증거를 파헤쳐서 숨겨진 범인을 발견해냈다. 끝까지 문제를 쫓는 ‘집념’과 ‘적극성’으로 현실 속 사건에서 진실을 찾아냈다. 300개가 넘는 대학 강의실을 돌아다니며 와이파이 연결 테스트를 했다. 와이파이 설치가 충분하다는 학교 측의 설명과 달리, 인터넷이 잘 연결되지 않아 수업 진행이 어려웠기 때문이다. 강의실이 많아, 함께 조사에 나설 학생 3명을 모집해 5일간 테스트를 했다. 와이파이 설치 유무가 아니라, 신호의 미약함이 문제라는 사실을 알아냈다. 발로 뛰어 알아낸 정보로, 학교 측으로부터 다른 통신사 와이파이로 교체하는 결정을 끌어낼 수 있었다. 2년 전, 코로나19 확산으로 의료진 노고에 감사함을 표하는 ‘덕분에 챌린지’가 SNS에서 유행한 적이 있다. 덕분에 챌린지에 쓰이는 수어 동작이 어떤 뜻을 품고 있을지 알고 싶었다. 직접 KBS 9시 뉴스 수어 통역사를 취재했다. ‘덕분에 챌린지’에 ‘덕분에’라는 뜻은 없다는 답을 들었다. 어떤 정보든 온라인에서 클릭 몇 번이면 알 수 있지만, 진짜와 가짜 정보를 가려내는 힘은 현장에서 온다는 것을 느꼈다. 현장에 묻혀있는 작은 것에서도 반향을 일으키는 기자가 되겠다고 다짐했다. 교외체험학습의 관리 부실 문제를 파고들기도 했다. 지난 6월 한국일보 인턴 중, 경찰이 낸 보도자료에서 실종된 초등학생이 ‘제주도 한 달 살기’로 교외체험학습을 신청했지만 해당 기록은 없다는 내용을 봤다. 교외체험학습을 허위로 신청해도 무분별하게 승인되고 있다는 문제를 발견했다. 전, 현직 초등 교사의 인터뷰로 신청서 이행 가능성을 확인하지 않는다는 사실도 캐냈다. 보도 이후, 교육부는 ‘5일 이상 체험학습 시 주 1회 교사 통화 권고’라는 방침을 냈다. 문제가 있는 제도를 파헤치고 공론화하는 일은 더 나은 사회를 만드는 토대가 됐다. 세계일보는 사회의 부조리한 면을 잡아내 세상이 바뀌는데 앞장서 왔다. 무속인인 ‘건진 법사’가 대통령 부부에게 영향력을 끼치고 있다는 사실, 고위공직자의 LG 채용 청탁 의혹을 세상에 알렸다. 선출되지 않은 권력이 정권에 영향력을 행사하는 문제, 채용의 불공정성 문제에 주목해 끈질기게 사건을 쫓은 덕분이었다. 세계일보에서 드러나지 않은 문제를 끝까지 쫓아 세상에 알리는 기자가 되겠다. 글자수 1,294 자 2,204 Byte"
조선비즈,신입 기자,Q1. 자기소개서 (본인을 나타낼 수 있는 내용으로 자유롭게 작성) 2500자 이내 보기,"""끝까지 간다"" 학창 시절 일본 만화 <명탐정 코난>을 보는 것이 삶의 낙이었다. 중국판 코난 책까지 섭렵했다. 국내에서는 절판됐지만, 직접 베이징 서점 20여 곳을 돌아다니며 얻어낼 수 있었다. 이처럼 나는 한번 물면 끝까지 가는 사람이다. 코난을 좋아한 이유도, 그의 집념과 적극성 때문이었다. 사람들이 지나칠법한 증거를 파헤쳐서 숨겨진 범인을 발견해냈다. 현실 속 사건에서 진실을 찾아내는 데도 끝까지 문제를 쫓는 ‘집념’과 ‘적극성’이 필요하다. 지난해 ‘학교폭력 미투’가 일어났을 때, 학교폭력 피해자를 위한 제도 부실 문제를 취재한 적이 있다. 하지만 인터뷰를 부담스러워하는 피해자가 많았다. 피해자들에게 구체적인 피해 사례가 제도 보완에 도움이 될 수 있어 귀한 가치가 있다며 설득했다. 마침내 피해자 몇 명이 인터뷰에 응해주었다. 언어폭력을 ‘장난’으로 치부해 학교 측이 안일하게 대처했다는 말을 들었다. 피해자의 입장까지 담아낸 보도로 한국일보 기획 공모전에서 수상했다. 주목해야 하지만 묻혀있는 이야기를 끝까지 쫓는 기자가 되겠다고 다짐했다. TV조선 <따져보니> 코너 인턴으로 활동하며, 한번 코로나19에 확진되면 다시 걸리지 않는다는 말의 진위를 확인했다. 주변에 재감염된 지인을 본 적은 없지만, 저 소문이 사실인지 확인해 보고 싶었다. 팬데믹인 만큼, 다양한 나라의 연구 자료로 근거를 확보하는 것이 중요하다고 생각했다. 직접 국내에 알려지지 않은 뉴욕 보건부 연구 자료와 덴마크 혈청연구소 연구를 취재했다. 취재 결과, 새 변이가 나타나면 재감염될 수 있다는 사실을 알아냈다. 취재한 내용은 코너에 실렸고, SNU 팩트체크 우수상을 수상했다. 알려진 정보도 끝까지 따라가 볼 때 잘못된 정보를 바로잡을 수 있다는 것을 깨달았다. 지방선거가 끝난 후, 민선 8기 강남구청장 취임식이 호화스럽게 치러진다는 사실을 알아냈다. 다른 구청과 달리, 강남구청장은 코엑스에서 취임식을 진행했다. 국민 세금이 과도하게 투입되는 것은 아닌지 문제의식이 생겨 취재했다. 담당자의 답변 거부가 있었지만, 여러 차례의 도전 끝에 ‘1시간 취임식에 약 6000만 원이 소요됐다’는 단독 보도를 할 수 있었다. 취재에 어려움이 있어도 다양한 방법으로 도전하는 것의 중요성을 느꼈다. 당연하다고 생각해왔던 것에 의문을 품는 자세로 몰랐던 사실을 발굴할 수 있었다. 기자가 발굴해낸 사실은 사람들의 오해를 바로잡고, 국가의 돈이 제대로 쓰이는지 감시하는 역할을 할 수 있었다. 조선비즈에서 그럴싸해 보이는 정보에도 물음표를 던져 정확한 사실을 알아내는 기자가 되겠다. ""홍신영"" ‘홍신영’ 친구들이 나를 부르는 별명이다. 홍길동처럼 전국 곳곳에 출몰한다는 뜻이다. 홀연히 나타난다는 점은 같았지만, 누비는 장소와 목적은 달랐다. 홍길동은 탐관오리를 벌하기 위해 부자로 유명한 최진사 집에 나타났지만, 나는 호기심을 불러일으키는 곳을 찾아갔다. 대학 내 500개가 넘는 강의실을 모두 돌아다닌 적이 있다. 대학 강의실 내 인터넷이 제대로 연결되지 않아 수업 진행이 어려웠다. 와이파이가 충분히 설치돼있다는 학교 측의 설명과 달리, 왜 연결이 안 되는지 알고 싶었다. 직접 인터넷 연결 문제를 확인해 보기로 했다. 하지만 캠퍼스 전체를 혼자서 조사하는 일은 어려워, 수업을 같이 듣던 학생들에게 함께 조사하자고 제안했다. 뜻이 맞는 학생 서너 명과 구간별로 범위를 나눠 조사했다. 마침내 와이파이가 설치되어 있지 않은 강의실도 많다는 것을 알아냈다. 테스트 결과를 학교 측에 전달해 추가로 와이파이를 설치하는 결정을 끌어냈다. 역사 기록을 보는 것을 넘어 역사의 현장까지 찾아갔다. 대학에서 중국의 역사를 알아보는 수업을 들었다. 중국 현지에 우리나라 독립운동 자료가 남아있다는 것을 알게 되었고, 직접 그 현장인 상해로 향하기도 했다. 국내에 잘 알려진 독립운동가 외에도 상해 임시정부에서 활동한 독립운동가가 많다는 걸 알게 됐다. 이후 주목받지 못한 독립운동가들을 알아봤다. 그중 임시정부 자금 모집에 참여하다 상해로 망명해 비행사의 길을 걸은 권기옥의 삶을 조명해 VR 기사를 만들었다. 한 독자가 “그런 사람이 있는 줄 처음 알았다”라고 말했다. 주목해야 하지만 알려지지 않은 이야기를 발굴해 내는 기자가 되고 싶다는 생각이 들었다. 사소한 궁금증도 끝까지 따라가 볼 때, 문제를 정확히 파악하고 묻혀있는 진실을 알아낼 수 있었다. 기자가 되어서 내가 마주할 현장에서도, 잘 드러나지 않은 문제가 많을 것이라 생각한다. 캐내기 어려운 사실을 맞닥뜨릴 때도 포기하지 않고 계속 취재에 도전하는 기자가 되고 싶다. 어떤 현장에서든 해결되지 않은 궁금증, 의문을 쫓는 기자가 되겠다. 글자수 2,316 자 3,957 Byte"
조선비즈,신입 기자,Q2. 지원동기 및 입사 후 포부 2500자 이내 보기,"""사회의 빈틈을 메우는 기자"" 고등학생 때, 집 근처 터미널에서 화재가 발생한 적이 있다. 스프링클러가 작동하지 않아 불길을 초기에 못 잡았다는 보도를 봤다. 기자가 터미널 불길이 커진 이유에 의문을 던졌기에 알아낼 수 있었던 사실이었다. 사람들이 숨기고 있거나 묻혀있는 진실이 많다. 기자가 알아낸 진실은 세상을 변화시키는 데 힘이 된다고 믿는다. 사회의 빈틈을 찾아내 세상에 알림으로써 사회가 바뀔 수 있도록 하는 기자를 꿈꿨다. 특히 경제 정보는 사회의 빈틈을 메우는데 꼭 필요해 중요하다고 생각한다. 경제 정책의 도움을 받은 적이 많다. 높은 월세 부담을 겪을 때, 청년 월세 지원 정책의 도움을 받았다. 저금리 기조가 이어져 예금과 적금으로 자산 축적이 어려웠을 때는 청년 희망 적금 제도를 활용했다. 잘 만들어진 경제 정책은 경제적 어려움을 극복할 수 있는 수단이 된다고 느꼈다. 다양한 취약계층에 어떤 경제 정책이 필요한지 꼼꼼히 들여다보는 것이 필요하다. 직접 경제 정책의 사각지대를 찾아 취재한 적이 있다. 지난 7월 서울시 전 자치구에서 실시해온 미취업 청년 취업장려금 제도를 취재했다. 지역 상품권으로 지급돼 사용처가 제한되고 취업 준비를 하는 ‘재학생’은 지급 대상에 들어있지 않는 한계가 있다는 사실을 지적했다. 좋은 의도로 시행된 경제 정책도 제대로 시행되고 있는지, 소외된 사람은 없는지 들여다볼 때 정책의 실효성을 살펴볼 수 있다고 느꼈다. “그런 게 있어요?” 취업장려금 취재를 하며 만난 취재원들에게 가장 많이 들었던 말이다. 해당 정책의 대상이지만, 제도가 있다는 것을 아예 모르는 이들이 많았다. 좋은 제도를 만드는 것뿐 아니라 사람들이 잘 알도록 하는 일의 중요성을 느꼈다. 나 살기 바쁜 세상이다. 기자가 경제 정책을 쉽고, 빠르게 정리해 사람들에게 전달한다면 더 많은 사람이 정책의 효과를 볼 수 있을 것이라고 생각한다. 일목요연하게 경제 정보를 정리해 사람들에게 전달하고자 조선비즈에 지원했다. 조선비즈는 온라인에 강하다. 조선비즈는 온라인 전문 경제 매체로서 빠르고 정확한 뉴스를 독자들에게 전해왔다. 기자는 사실을 알아내는 것뿐 아니라 ‘사실을 어떻게 독자에 전달할 것인지’ 고민해야 한다. 뉴스를 지면보다 온라인으로 많이 보는 시대에, 온라인과 모바일에 특화되어있는 조선비즈의 영향력은 더 커질 것이라고 생각한다. 디지털 미디어로 성장해온 조선비즈에서 경제 정보가 필요한 사람들에게 정보의 빈틈을 채우는 기자가 되겠다. ""쉽고 친절한 기술 이야기"" 조선비즈에서 다양한 경제 분야 중 IT 전문 기자로 성장하고 싶다. 금융회사, IT기업이 만든 새로운 기술은 내 호기심을 자극했다. 시중은행의 오픈뱅킹 시스템, 네이버의 간편결제 등을 빠르게 체험해 보는 것이 취미다. 소수점 투자에 도전해 보며 소액 재테크 기술도 익혔다. 전보다 간편하게 원하는 것을 손에 얻을 수 있다는 점이 좋았다. 하지만 주위에는 새로운 기술 서비스를 잘 모르는 경우가 많았다. 경제가 발전하는 속도와 사람들이 받아들이는 속도 차이가 크다고 느꼈다. 금융, 산업의 발전이 누군가의 전유물이 되지 않으려면, 경제를 구체적으로 쉽게 설명하는 뉴스가 필요하다고 생각했다. 대학원에서 자율주행차, 정밀농업 등 다양한 기술을 살펴보는 영상 <퓨처 라이더> 시리즈를 기획하고 진행했다. 짧은 기사로 많이 접한 단어지만, 구체적으로 어떤 기술이고 의미가 있는지 알고 싶었다. 시리즈를 기획하며 직접 알아보니, 운전자를 편하게 해주는 데에도, 고령화되는 농촌에 청년들이 쉽게 진입할 수 있도록 해주는 밑바탕에도 IT 기술이 있다는 것을 알게 됐다. 해당 프로그램은 MBC 충북 시청자 FLEX에 방영되기도 했다. 한 치 앞도 내다볼 수 없는 바쁜 세상이지만, 10분 남짓 짧은 시간 동안 사람들이 미래 여행을 해보면 좋겠다는 생각에 기획한 시리즈였다. 새로운 콘텐츠에 도전해오며, ‘다음에는 어떤 이야기를 탐구할까.’ 설레는 고민을 했다. “그게 뭐니?” 챗 GPT가 세상을 떠들썩하게 해도, 어머니는 여전히 내게 새로운 기술이 무엇인지, 어디에 쓰는 건지 묻는다. IT는 사람들의 생활에 편리함을 가져다주지만, 상대적으로 중장년층은 기술의 발전 속도를 따라가지 못하는 경우가 많다고 느꼈다. 그런 사람들에게 쉽고 재밌게 전달하는 IT 콘텐츠를 만들어 전하고 싶다. 조선비즈에서 모든 세대가 쉽게 IT 기술을 익히고 활용할 수 있도록 IT 양극화를 줄이는 기자가 되겠다. 글자수 2,194 자 3,743 Byte"
