company,position,q,a
콜마비앤에이치,신입 생산·공정관리자,Q1. 콜마그룹의 콜마비앤에이치에 지원을 결심하시게 된 동기나 배경은 무엇인가요? 보기,"""최고의 기업에서 SCM 기반 혁신에 이바지하며 성장하자"" 콜마비앤에이치는 건강기능식품 및 화장품 ODM 회사로 경쟁사에 비해 자산총계는 3년간 증가하는 것에 비해 부채율은 낮은 수치를 보이며 재무 건전성 면에서 우수한 성과를 보이고 있습니다. 2006년 헤모힘 당귀 등 개별 인정형 원료 승인을 받았으며 21년에는 해당 소재 건강기능식품이 매출액 16.3%의 점유율로 생산실적 1위를 차지했습니다. 현재 콜마비앤에이치는 ODM 사업의 핵심 경쟁력인 품질, 납기, 원가경쟁력을 높이기 위해 SCM 기반의 생산체계를 구축하며 혁신을 주도하려고 있습니다. 저는 대학교 영선안전팀에서 근무하며 시설 운영비에 대한 합리적인 집행계획을 수립해 기존 방식 대비 예산을 5% 절감한 경험이 있습니다. 시장에서 높은 입지를 가진 콜마비앤에이치에서 당사의 기술력과 저의 역량으로 효율적인 생산계획을 세워 SCM 기반의 생산체계를 구축하는 데 기여하고 성장하기 위해 지원했습니다. 글자수 487 자 824 Byte"
콜마비앤에이치,신입 생산·공정관리자,Q2. 성장과정에서 본인의 인생관에 영향을 끼친 경험과 이유를 소개해 주세요. 보기,"""친밀한 관계 형성은 업무 효율성을 증가시킨다"" 대학교 인턴 근무 당시 시설 보수 민원을 해결할 때, 시설 기사님들에게 일방적인 전화 통화로 보수를 부탁하며 해결했습니다. 잦은 민원으로 기사님들이 불만을 표하기도 했으나, 처음에는 시설 보수가 그들의 업무라고 생각하여 같은 방식으로 민원을 해결했습니다. 그러나 반복되는 보수 민원으로 인해, 기사님들의 입장을 고려하고 민원 처리 방식을 개선해야겠다고 생각했습니다. 우선 친밀한 관계 형성을 위해 웃으며 인사를 드리고, 대면으로 민원을 전달하며, 간단한 보수 작업은 직접 수행하여 기사님들의 업무 부담을 줄였습니다. 그 결과, 기사님들은 자주 찾아오는 저를 보며 마음을 열어주셨고 친절하게 민원을 처리해 주시는 모습을 보게 되었습니다. 상대방을 대하는 태도와 접근 방식에 따라 업무 관계가 어떻게 변화할 수 있는지를 깨달았습니다. 이처럼 콜마비앤에이치의 현장에서 친밀한 관계를 구축하여 업무 효율성을 높이겠습니다. 글자수 491 자 849 Byte"
콜마비앤에이치,신입 생산·공정관리자,Q3. 콜마그룹 인재상 4성 5행 중 각 1개씩 선택하여 선택한 가치를 발휘했던 경험을 구체적으로 기술해 주세요. 보기,"""합리적인 분석으로 문제 해결"" 졸업작품 프로젝트팀장으로서 ‘건물 자동 도색 로봇’ 개발을 진행하던 중 지지대가 부러지는 사건이 발생했습니다. 예산과 시간문제로 재료를 재구매하는 것이 어려워 대체 재료를 찾기 위해 팀원들과 회의를 진행했습니다. 3D 프린트, 아크릴 등 다양한 재료를 제시받았고, 저는 체크리스트를 만들어 각 재료의 장단점을 분석해 가장 합리적인 재료를 찾았습니다. 그 결과 작품은 성공적으로 제작되어 교내 대회 금상을 수상했습니다. ""근검한 자세로 불필요한 구매를 25% 감소시켜 비용 절약"" 대학교에서 기자재 구매 업무를 하며 학부별 필요한 기자재 리스트를 받아 구매했습니다. 이 과정에서 창고의 재고 파악 불가로 중복 구매가 발생했기에 저는 근로장학생들과 함께 창고의 기자재 종류와 수량을 전부 파악하여 종류별, 학부별로 전산화했습니다. 그 후 재고가 있는 것은 창고에서 즉시 반출하여 신규 구매량을 200점에서 150점으로 25% 감소시켜 비용을 절감했습니다. 글자수 504 자 858 Byte"
콜마비앤에이치,신입 생산·공정관리자,"Q4. 지원한 직무에 필요한 ① 핵심 역량 혹은 전문지식 2가지를 선정하여 그 이유를 간략히 기술하고, ② 그것을 개발하기 위한 도전, 시행착오나 성취를 구체적으로 말씀해 주세요. 보기","""생산성 향상을 위한 분석력과 설비 공정 지식 필요"" 생산관리 직무에서 가장 중요한 것은 제품 생산성 향상을 위한 효율적인 생산계획 수립입니다. 효율적인 생산계획에는 불필요한 비용을 파악하는 분석력과 설비관리, 공정개선을 위한 설비 공정에 대한 지식이 필요합니다. ""분석력을 통한 집행계획 수립으로 운영비 5% 절감"" 꼼꼼히 분석으로 시설 운영비의 집행계획을 수립해 기존 방식 대비 예산을 5% 절감한 경험이 있습니다. 시설 운영비는 총 4개 계정에 세부 코드별로 예산이 편성됩니다. 기존에는 전년도 집행 금액에 10% 증가한 금액을 신청했으나 이런 방식은 계정별로 잔여 예산이 생기거나 부족한 경우 추경하는 등 비효율적인 운영이었습니다. 저는 ERP를 통해 전년도 지출 내용을 정기 지출과 비정기 지출로 구분하고, 엑셀로 정리해 코드별 지출 빈도수를 비교 후 집행계획을 수립해서 예산을 신청했습니다. 이러한 방식으로 기존 방식 대비 약 5% 절감했습니다. ""인턴 활동과 졸업작품 프로젝트를 통한 설비 공정 지식"" OOOOOOOOOO 인턴을 통해 약 30개 기업의 제조사업장을 점검하였습니다. 다양한 생산 현장의 입고, 가공, 포장, 출고 등 세부 공정을 담당자에게 배우고, 여러 생산설비를 경험함으로써 MCT, 혼합기, 절단기 등 설비와 공정 지식을 습득하였습니다. 또한, 대학교 졸업작품 팀 프로젝트로 '건물 자동 도색 로봇'을 개발하며 자동화 기계 지식을 쌓았습니다. 초기에 DC 모터를 사용하여 도색 로봇을 개발하였으나, 정밀한 제어가 힘든 DC 모터를 대신하기 위해 수업을 통해 전동기에 대한 지식을 쌓았고, 스텝 모터로 대체하여 정밀한 제어가 가능하도록 개선하였습니다. 이 과정에서 회로설계 및 모델링을 수행하며 자동화 기계 지식을 쌓았습니다. 그 후 졸업작품은 교내 대회에서 금상을 수상했습니다. 위에서 설명한 분석력과 설비 지식으로 효율적인 투자계획을 수립하고 설비, 공정을 개선해 SCM 기반의 생산체계 구축에 이바지하겠습니다. 글자수 997 자 1,678 Byte"
㈜셀트리온,신입 생산직종사자,Q1. Why Celltrion? 보기,"“세상을 이롭게” 고등학교 1학년 시절 당시 생물 선생님께서 ‘램시마’에 대해 얘기해 주셨습니다. 이를 통해 셀트리온에 대해 처음으로 알게 되었으며 이때부터 의약품에 관해 관심을 두고 이와 관련된 학과에 진학하겠다는 목표가 생겼습니다. 이전 회사에서는 NGO 단체들의 홍보 업무를 맡으면서 간단히 치료받을 수 있는 질병들로 고통받는 국내외 사람들의 이야기를 접하게 되었습니다. 이때 셀트리온의 바이오시밀러 제품들을 통해 합리적인 가격으로 더 많은 환자에게 치료제를 보급할 수 있게 되었다는 뉴스를 보며 고등학교 시절이 떠올랐고, 다시 생명화학공학을 공부하여 관련 산업에서 근무하고 싶은 목표가 생겼습니다. 특히 이러한 기술 혁신에 이바지하여 더 많은 생명을 구할 수 있는 제약회사이자 저에게 다시 꿈을 심어준 셀트리온에 입사하는 것이 목표가 되었습니다. 이를 위해 복학 이후 부족했던 전공 지식을 보충하여 1년간 상위 10% 이내의 성적을 유지하였습니다. 또한, 안전상의 문제에 빠르게 대응할 수 있도록 위험물 산업기사 자격증을 취득하였습니다. 입사 이후에는 지속 가능한 가치 생산에 이바지하기 위해 항상 회사의 방침을 준수하며, 책임을 다하겠습니다. 또한, 정직한 생활을 통해 팀원들 간의 신뢰를 구축하여 협업을 이루어 낼 수 있도록 노력하겠습니다. 실패에 대한 두려움이 아닌 성공을 위해 끝까지 이겨내는 셀트리온에서 세상을 이롭게 만드는 ‘세계적인 종합 생명공학기업’이라는 목표에 함께 도전하고 싶습니다. 글자수 743 자 1,284 Byte"
㈜셀트리온,신입 생산직종사자,Q2. 가장 관심 있게 들었던 전공과목과 해당 과목에서의 본인 장점 보기,"“세심함과 정직함” 1학년 전공과목 중 ‘바이오 기초 실험’ 과 ‘생명공학’ 과목을 가장 관심 있게 들었습니다. 해당 과목들을 이수하면서 바이오 의약품 생산 과정에서 필요한 이론적인 지식을 습득했으며 직접 실험에도 참여할 수 있었습니다. 특히 ‘균주 배양’, ‘버퍼와 미디어 제조’ 과정을 실험실에서 직접 수행하며, 생산 공정에 대한 전문지식을 기를 수 있었습니다. 해당 과목들의 실험에서 저는 ‘세심함과 정직함’이라는 장점을 발휘한 경험이 있습니다. 배지의 오염을 막기 위해서는 소독 후 실험을 진행하는 것이 원칙이지만 소독을 하는데 20분 이상의 시간이 소요되고 소독하지 않아도 오염이 일어날 가능성이 적다는 이유로 소독 후 실험이라는 원칙이 지켜지지 않고 있었습니다. 하지만 저는 당장 드러나지 않는 문제들도 부정확한 과정이 계속되면 손쓸 수 없는 큰 문제로 발전될 것이라 생각했습니다. 그래서 시간은 조금 더 걸렸지만, 원칙을 지켜 정직하게 실험에 임했으며 결과적으로 배지의 오염 없이 미생물의 순수 분리 실험을 성공적으로 끝마칠 수 있었습니다. 또한, 플라스미드 DNA 추출 실험에서는 실험 과정을 세심하고 정확하게 여러 번 확인하여 92.4μ g/mL라는 짙은 농도와 A260/A280의 값에서 1.8이라는 높은 순도를 얻을 수 있었습니다. 이후, 해당 실험들을 토대로 진행된 교내 Bioassay 경진 대회에서도 최우수상을 받을 수 있었습니다. 이런 저의 세심함과 정직함은 완벽한 품질을 추구하는 셀트리온에서 장점으로 발휘될 수 있을 것입니다. 글자수 763 자 1,297 Byte"
㈜셀트리온,신입 생산직종사자,Q3. 희망 직무를 수행하기 위해 준비한 것과 직무와 관련된 본인 역량 보기,"“빠른 직무 이해 구축을 위해 준비된 인재” 생명화학공학이라는 전공과정을 통해서 생명활동에 필요한 화학 반응이 일어나는 동안의 물리적, 생물학적 변화들을 이론적으로 배우며 바이오산업 공정의 전반적인 과정을 이해하였습니다. 복학 이후 평소 부족하다고 느끼던 화학과 관련된 수업을 들으며, 공정에서 진행되는 화학반응식을 세우고 생산물질들의 이론적 수량을 계산하여 구하는 방법을 습득할 수 있었습니다. 또한, 기기분석 과목을 수강하며, 정제 과정에서 필요한 크로마토그래피의 원리를 학습하였으며, 그래프나 수식과 같은 정보를 수집하고 분석하는 능력 또한 기를 수 있었습니다. 제가 가지고 있는 열역학, 유기화학과 같은 학문적 기본기를 바탕으로 업무를 빠르게 배우고 정확히 수행하겠습니다. “원활한 소통 능력으로 팀워크를 이끌어낼 인재” 군 전역 후 1년 6개월간 NGO 관련 회사의 후원자 모집 팀에서 일하였습니다. 그때 거리로 직접 나가거나 전화 통화로 후원자 유치를 하는 업무를 맡았었는데, 그 일을 하면서 저와는 다른 생각을 가진 수많은 사람을 만날 수 있었습니다. 이러한 경험은 ‘경청과 공감의 힘’이 자신의 마음가짐뿐만 아니라 타인의 마음까지도 움직이게 하는 가장 큰 힘이라는 것을 깨달았습니다. 또한, 다르다는 것은 틀린 것이 아니라는 것과 그 차이를 긍정적으로 수용하는 방법을 배우는 계기가 되었습니다. 이러한 저의 의사소통 능력은 제가 속한 팀뿐만 아니라 다른 팀과의 협업도 매우 중요한 생산 직무에서 효율성을 높일 수 있을 것입니다. 글자수 768 자 1,322 Byte"
㈜셀트리온,신입 생산직종사자,Q4. 기타 자유 기술 보기,"“작은 행동이 큰 문화를 만든다.” 팀원을 위한 개인의 작은 배려가 팀의 결속력을 다지는 데 중요한 역할을 한다고 생각합니다. 1학년 학생회 활동 중 학교 축제의 행사를 기획하면서, 행사 부스 운영을 조금 더 길게 도맡아 책임질 인원을 뽑아야 했습니다. 계획서 제출까지 주어진 기간이 짧아 빠르게 결정하여야 했으나 당시 인원들 전부가 해당 시간에 여유가 없었습니다. 의견 종합이 되지 않던 와중 제가 먼저 나서서 조금 더 운영해 보겠다고 얘기했습니다. 늦은 시간까지 혼자 남아 부스를 제조했으며, 행사 준비를 도맡았습니다. 아쉽게도 축제 당일에 비가 내려 행사가 성공적이지는 못했으나 팀원들 모두가 시간이 남을 때마다 행사 부스에 와서 조금씩 도와주며 팀워크가 단단해질 수 있었습니다. 이후 회의에서 팀원들 모두가 저에게 감사와 미안함을 전하며 이를 계기로 서로 끈끈해질 수 있었다고 얘기해 주었습니다. 또한, 다음 행사부터는 서로가 먼저 나서고 시간을 조금 더 할애하여 최대한 함께 마무리하려 노력하는 등 팀원 간에 배려하는 방향으로 분위기가 형성되었습니다. 이런 경험을 통해 개인의 작은 움직임과 변화가 집단에서 흐름을 만들어 서로 위해주는 큰 문화를 만들 수 있다는 것을 깨달았습니다. 입사 후에는 공동의 목표를 달성하기 위해 헌신하는 자세로 팀원들의 의견에 공감하며 항상 팀원들의 말을 경청하겠습니다. 또한, 매 순간 겸손한 마음으로 꾸준하고 긍정적인 노력을 통해 더 좋은 문화를 구축할 수 있는 인재가 되겠습니다. 글자수 744 자 1,284 Byte"
삼성전자㈜,신입 생산·공정관리자,Q1. 삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오. (700자 (영문 작성 시 1400자) 이내) 보기,"4차 산업혁명으로 IOT, AI, 메타버스 시장이 커짐에 따라 반도체가 담당하는 역할의 바운더리도 커졌습니다. 이에 삼성전자는 파운드리 시장에서의 정점을 목표로 고성능, 저전력 반도체의 제작 기술 확보를 위해 공격적인 투자로 기술력과 경쟁성 확보를 위해 도전하고 있습니다. 목표를 향한 끊임없는 도전 정신이 저와 부합하여 파운드리 공정 기술 엔지니어로서 삼성전자의 성장에 이바지하고자 지원하게 되었습니다. 입사 후 삼성 전자의 성장과 함께하기 위해 다음과 같이 노력하겠습니다. 첫째, 경청과 배려의 자세로 협력을 통해 성과의 극대화에 기여하겠습니다. 다수의 대외활동과 프로젝트 경험으로 다양한 분야의 사람들과 소통하며 협력하는 자세를 길렀습니다. 이를 바탕으로 유관부서, 동료의 의사를 경청하고, 배려하는 자세로 윈윈하며 성장하는 조직원이 되겠습니다. 둘째, 배운 업무 지식을 바탕으로 변화에 맞춰 새로운 시도로 발전하는 엔지니어가 되겠습니다. 학부시절 쌓은 반도체 전공 지식과 실습 경험을 바탕으로 입사 후 업무를 빠르게 익히고, 이를 바탕으로 끊임없는 자기 계발을 통해 도전을 두려워 하지 않고 수용하며 발전하겠습니다. 위 두 가지를 바탕으로 삼성 전자의 성장에 기여하겠습니다. 글자수 621 자 1,066 Byte"
삼성전자㈜,신입 생산·공정관리자,"Q2. 본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (※ 작품 속 가상인물도 가능)(1500자) 보기","""변화에 맞춰 도전하는 자세"" 인턴 기간 ‘글로벌 전개형 표준 모빌리티’ 프로젝트에서 개발 기간 단축에 의한 업무량 증가 문제를 개선하며 효율을 높이기 위한 방법으로 변화에 맞춰 새로운 시도가 필요함을 알았습니다. 기존 일 200개 web 성능 테스트를 배정받았지만, 협력사의 개발 기간 단축으로 마감 기간이 짧아졌고, 일 300개로 업무량이 증가했습니다. 하나씩 진행하던 기존의 수행 방식은 속도가 느려 dead line을 맞추기 어려웠고, 수행 시간을 단축할 방법이 필요했습니다. 테스트 목록을 분석한 결과, 특정 조건만 바꾸어 동일 테스트가 반복되는 것을 확인했습니다. 책임님의 허락 하에, 중복제거를 위해 모든 파라미터 조합을 포함하는 최소의 test 생성 기법인 Pair-Wise Testing을 접목해 업무를 간소화하기로 하였습니다. 배정받은 테스트와 기획서를 참고해 3개 이내의 조건만 다른 Test 들을 그룹화해 excel로 추출했습니다. allpairs tool로 Pair wise testing을 진행해 전체 테스트의 30%를 all cover test로 15%까지 축소시켰습니다. 진행할 테스트의 감소는 업무 속도 향상으로 이어졌고, 마감 기한 내 모든 테스트를 수행할 수 있었습니다. 변화에 대한 빠른 대응은, 지식과 노하우를 바탕으로 한 새로운 시도를 통해 시간 단축, 비용 절감의 효과로 이어질 수 있다는 것을 배웠습니다. 입사 후 배운 업무 지식을 바탕으로 새로운 도전을 두려워하지 않고 발전하는 엔지니어가 되겠습니다. ""멘토링을 통해 배운 경청과 배려의 자세"" OOO 교육 멘토링에서 대학생 멘토로 OO중학교 멘티의 학업 멘토링을 배정받았습니다. 평소 밝고 활발한 멘티였지만, 사춘기의 영향으로 때때로 예민하고, 이유 없이 의욕이 저하되는 모습을 보였습니다. 어른의 눈높이에서 바라보는 것은 한계가 있다고 생각하여 멘티의 표정, 몸짓, 말투 하나하나를 세세하게 관찰하며 감정을 파악하는 습관을 키웠습니다. 처음 보는 표정이 나올 때, 갑자기 답답해하는 몸짓을 보일 때마다 당황하기보단 이유를 물으며 고민을 들어주는 시간을 가졌습니다. 여드름 때문에 스트레스를 받던 멘티의 고민을 듣고, 학창 시절 여드름 관리를 위해 공부했던 것들을 공유하고, 수업 시간 외에도 같이 식단 관리와 운동 계획을 세우며 4개월간 노력 끝에 여드름 완치에 성공하였습니다. 학업 지원도 멘토의 역할이지만, 한 명의 선생님으로서 멘티와 소통하며 책임감을 기를 수 있었고, 이후 새로운 만남이 생길 때 상대의 눈높이에 맞춰 경청하고, 배려하는 자세를 가지며 속마음을 공유할 수 있는 자세를 가지게 되었습니다. 글자수 1,319 자 2,179 Byte"
