company,position,q,a
㈜KT,신입 R&D·연구원,Q1. KT 및 해당 직무에 지원한 동기와 KT 입사 후 해당 직무의 전문가로 성장하기 위해 어떠한 노력을 할지 구체적으로 기술해 주십시오. (최대 500자 입력 가능) 보기,"KT는 우월한 통신망을 기반으로 KT 클라우드를 만들어 DIGICO 플랫폼으로서의 성공적인 변화를 이루어 내는 중입니다. 제가 KT에 지원한 이유는, 국내 최고 규모의 IDC를 운용하며 차세대 네트워크 산업의 혁신을 앞서서 이루어 내고 있기 때문입니다. 끊임없이 성장하는 네트워크를 위해서는 네트워크 운용 전문가가 필요합니다. 저는 저의 네트워크 인프라에 대한 연구 경험을 살려 고객을 만족시킬 뿐만 아니라 고객과 함께 성장해나가는 네트워크 인프라 매니지먼트 전문가가 되고 싶습니다. 저는 이 전문성을 더 기르기 위해 항상 도전적인 정신을 가지며 최신 연구 소식들을 주의 깊게 살펴볼 것입니다. 배웠던 지식만으로 멈추지 않고 새로운 tool이나 논문들을 실험해가며 성실하게 발전해 나가는 것이 세상에 뒤처지지 않는 길이라 믿고 있기 때문입니다. 또한, 이러한 지식들을 바탕으로 매주 동료들과 소통할 수 있도록 하겠습니다. 각자가 가진 전문성을 서로 공유할 수 있다면 더 혁신적인 솔루션을 제공할 수 있다고 생각하기 때문입니다. 글자수 519 자 887 Byte"
㈜KT,신입 R&D·연구원,"Q2. 지원 직무와 관련된 협업 경험을 본인이 수행한 역할 중심으로 제시하고, 해당 경험을 통해 무엇을 얻었는지 기술해 주십시오. (최대 500자 입력 가능) 보기","대학원에서 Segment routing for Ipv6 (SRv6) 주제의 과제를 진행하며 팀 프로젝트를 진행한 적이 있습니다. 참가 인원은 같은 연구실의 대학원생 4명 이었으며 이 때 저의 역할은 주도적으로 메인 아이디어를 제안하며 알고리즘을 개발 및 구현하는 것이었습니다. 이 모든 일을 약 8개월 안에 완료해야 했기 때문에 프로젝트 후반부에 이르자 저는 상당한 시간적 압박에 시달렸지만 막상 다른 팀원들은 자신의 연구를 우선시하였고 큰 열의를 보여주지 않았습니다. 처음에는 이 일을 단독으로 진행해보려고 해보았지만 이내 연구를 진행하며 한계에 부딪혔습니다. 저는 저 자신이 혼자 할 수 있는 것은 많지 않다는 것을 느꼈고, 다시 팀원들에게 다가가 얘기를 하며 합리적인 양의 작업을 도와줄 수 있도록 부탁했습니다. 저는 이 경험을 통해 동료들을 설득시키고 같이 일을 해낼 수 있다면 혼자보다 더 많은 일들을 해낼 수 있다는 것을 배웠습니다. 글자수 474 자 795 Byte"
㈜KT,신입 R&D·연구원,Q3. 지원 직무와 관련해서 본인의 대표적인 연구/Project 수행 경험에 대해 구체적으로 기술해 주십시오. (최대 500자 입력 가능) 보기,제 석사 졸업 논문은 Segment routing for IPv6 (SRv6) 기술과 In-band Network Telemetry (INT)를 접목시켜 SDN 환경에서 네트워크 상태 파악을 최소한의 오버헤드로 이루는 연구입니다. INT는 네트워크 모니터링을 위한 기술 중의 하나입니다. 네트워크 내의 혼잡도와 flow 경로 파악 등을 위해 사용되나 기존의 패킷이 경유하는 스위치의 정보만 알 수 있기 때문에 경유하지 않는 스위치의 정보는 알기 힘들다는 단점을 가지고 있습니다. 이러한 단점을 원하는 경로로 routing하게 해주는 SRv6기술을 사용하여 자주 들리지 않는 스위치도 routing하게 만들며 그에 따른 오버헤드 발생을 최소화하는 연구를 진행하였습니다. 이 연구는 따라서 네트워크 운용자가 네트워크 전반적인 상태를 폭넓게 파악하게 합니다. 저는 이러한 연구를 리눅스 기반 SDN 시스템인 ONOS기반 하에서 연구하였고 P4를 통해 구현을 완료하였습니다. 글자수 485 자 769 Byte
㈜KT,신입 R&D·연구원,"Q4. 본인의 AI 개발 역량이나 관련 지식 및 보유 Skill 등에 대해 구체적으로 기술해 주십시오. (예: C/C++/Python 프로그램 숙련도, 머신러닝을 활용한 개발 경험 등) (최대 500자 입력 가능) 보기","저는 연구실 선배의 연구를 도우며 머신러닝 프로그램을 설계한 경험을 가지고 있습니다. 제가 참가한 연구는 Recurrent Neural Network (RNN)을 활용하여 programmable switch에서 즉각적으로 악의적인 공격 (e.g., DDos 공격)을 감지할 수 있는 기능을 만드는 것이었습니다. 네트워크 상에서 이뤄지는 악의적인 공격은 빠르게 감지하기 어렵고 네트워크 운용자 입장에서 효율적인 대처가 어렵다는 특징을 가지고 있습니다. 이 연구에서 저는 Python을 사용해 네트워크 패킷의 정보를 확인하고 공격을 감지할 수 있는 RNN 알고리즘을 설계하는 역할을 맡았습니다. 기존의 RNN은 이미지 인식 등에서 사용되기 때문에 이미지를 받아들이는 구조로 설계되어 있으나, 패킷 정보를 받아들일 수 있도록 수정하여 원하는 성능치를 얻어 낼 수 있었습니다. 글자수 430 자 695 Byte"
국가철도공단,인턴 전기·전자엔지니어,Q1. 학교생활 혹은 사회생활 중 발생한 문제 상황에서 적극적으로 의견 제시를 하여 문제를 해결한 경험이 있다면 작성해 주십시오. (350~500자 이내) 보기,"학부 시절 '팀원 간의 갈등을 통해 일정을 조율하고 전자제품의 성공적인 개발을 이끌었던 경험'이 있습니다. 4인 1조 조별 과제를 진행하던 도중 이론에 대해 거의 모르는 상태에서 참여하게 된 조원이 있어 조별 과제에 어려움을 겪게 되었고, 기사 자격증 공부에 열중하느라 모임을 소홀히 하는 조원도 있어 갈등이 발생하게 됐습니다. 해당 갈등으로 인해 제가 막내 조장이 되어 조원과의 합의를 이끌어낸 다음 서로의 입장을 나누는 시간을 가지게 되었습니다. 이때 저는 팀원 간의 의견에 귀 기울이고 팀원을 존중하는 방향으로 대화를 이끌어 나갔습니다. 그 대화를 통해 자격증 공부를 하는 조원의 의견을 듣고 설득하여 일주일에 한 번 이상 만날 수 있도록 하자는 합의점을 도출해 내었고, 이론이 약한 조원을 따로 시간을 내어 설명하는 노력도 기울이게 되었습니다. 그렇게 구상했던 전자제품을 완성할 수 있었고, 성공적인 시연 및 발표와 함께 교수님의 칭찬을 받으며 좋은 성적으로 마무리했습니다. 글자수 498 자 855 Byte"
국가철도공단,인턴 전기·전자엔지니어,Q2. 본인만의 노하우 혹은 아이디어를 통해 좋은 결과를 이끌어낸 경험이 있다면 기술해 주십시오. (350~500자 이내) 보기,"학부 시절 GHz 단위의 필터를 제작하는 '조별 과제의 조장을 처음부터 정하는 대신 나중에 정하자'라고 제안했던 경험이 있습니다. 자료 조사, PPT 제작, 발표 등 역할 분배만 하자고 했습니다. 처음부터 조장을 정하면 조장을 제외한 다른 조원들이 과제를 충실히 수행하지 않으려 할 수 있기 때문입니다. 조장이 없는 조별 과제는 생각해 본 적이 없었기에 처음엔 조원 대부분이 제 의견에 대해 반대했습니다. 그런데도 이 방식을 시도한 이유는 조장이 처음에 정해지면, 다른 조원들의 참여도가 떨어지는 경험을 타 수업 때 겪었기 때문입니다. 물론 제가 생각한 방식을 도입하면 조의 중심을 잡아주는 조장이 없으니 방향성이 흐트러질 것이라 예상했습니다. 이러한 문제를 해결하기 위해 과제의 목표와 기한을 명확히 정했으며, 과제에 대한 피드백을 자주 주고받으며 과제의 방향성을 바로잡았습니다. 이러한 노력 덕분에 조원들 간의 소통과 협업 능력도 향상되었음은 물론, 과제를 성공적으로 마칠 수 있었습니다. 글자수 503 자 861 Byte"
국가철도공단,인턴 전기·전자엔지니어,Q3. 윤리 및 도덕적 가치에 어긋나지 않기 위해 본인의 희생을 감수하며 과제를 수행한 경험에 대해 작성해 주십시오. (350~500자 이내) 보기,"휴학 도중 중학교의 시설관리원으로 근무하면서 '시험문제와 관련된 윤리적인 문제'에 직면했던 경험이 있습니다. 시설관리원의 업무 중 하나는 기말고사 시험지 출력이었습니다. 그 당시 일하면서 친해진 한 중학생이 제게 찾아와 시험 문제를 한 개만 알려달라고 부탁했습니다. 저는 그 학생의 마음을 이해했지만 그것은 학생의 학습에 도움이 되지 않는다고, 오히려 부정행위라고 확실하게 알렸습니다. 그 대신 그 학생이 알려달라 했던 수학 과목의 기본적인 개념과 문제해결 방법을 점심시간 1층 복도 창가에서 가르쳤습니다. 이로 인해 학생은 어려운 수학 문제를 스스로 풀 수 있는 능력을 키웠고, 저는 업무의 책임감과 윤리성을 배우는 일석이조의 경험을 얻었습니다. 위와 같은 경험을 통해 국가철도공단에서도 윤리적인 원칙을 지키며 업무에 임하겠습니다. 글자수 413 자 717 Byte"
케이워터기술㈜,신입 전기·전자엔지니어,Q1. 자신이 지원한 분야에서 뛰어난 전문가가 되기 위해 기울이고 있는 노력에 대해 서술해 주십시오. (자기개발 능력) (500자 이내) 보기,"케이워터기술의 전기직에 적합한 인재가 되기 위해 다음과 같은 노력을 해왔습니다. 첫째, 3개의 기사 자격증을 취득했습니다. 전기직의 스펙이 상향 평준화되면서 전기기사와 전기공사기사 자격증을 취득했지만, 산업현장에서의 관리·감독 지식이 없다고 생각해 산업안전기사를 추가로 취득했습니다. 세 자격증 중 산업안전기사 자격증 취득을 통해 산업 현장에서 어떤 행동을 하고 어떤 지시를 내려야 하는지, 산업재해 조사표엔 어떤 것을 작성해야 하는지 등을 알게 됐습니다. 둘째, 학과에서 배우는 여러 가지 전자기기의 사용법을 습득했습니다. 전자회로를 설계하고 '오실로스코프'를 통해 그 회로에 흐르는 파형을 측정하는 법을 배웠으며, 추가로 파형 측정 결과를 USB에 담는 법도 배웠습니다. 또, 스미스 차트와 S-파라미터 등을 이용한 '벡터 네트워크 분석기'를 통해 다이폴 안테나와 패치 안테나를 제작했습니다. 이러한 노력과 배움의 자세를 통해 케이워터기술에 도움이 되는 직원이 되도록 하겠습니다. 글자수 499 자 861 Byte"
케이워터기술㈜,신입 전기·전자엔지니어,"Q2. 다른 사람들과 함께 일을 했던 경험에 대해 설명하고, 그 경험 속에서 팀워크 형성과 협업을 이루기 위해 어떠한 노력을 하였는지 서술해 주십시오. (대인관계 능력) (500자 이내) 보기","학부 시절 팀원 간의 갈등을 통해 일정을 조율하고 전자제품의 성공적인 개발을 이끌었던 경험이 있습니다. 4인 1조 조별 과제를 시작하기 전에, 이론에 대해 거의 모르는 상태에서 참여하게 된 조원이 있어 조별 과제에 어려움을 겪게 되었고, 산업기사 자격증 공부에 열중하느라 모임을 소홀히 하는 조원도 있어 갈등이 발생하게 됐습니다. 해당 갈등으로 인해 제가 막내 조장이 되어 조원과의 합의를 이끌어낸 다음 서로의 입장을 나누는 시간을 가지게 되었습니다. 이때 저는 팀원 간의 의견에 귀 기울이고 팀원을 존중하는 방향으로 대화를 이끌어 나갔습니다. 그 대화를 통해 자격증 공부를 하는 조원의 의견을 듣고 설득하여 일주일에 한 번 이상 만날 수 있도록 하자는 합의점을 도출해냈고, 이론이 약한 조원을 따로 시간을 내어 설명하는 노력도 기울이게 되었습니다. 그렇게 구상했던 전자제품을 완성할 수 있었고, 성공적인 시연 및 발표와 함께 교수님의 칭찬을 받으며 해당 과목을 좋은 성적으로 마무리했습니다. 글자수 502 자 865 Byte"
케이워터기술㈜,신입 전기·전자엔지니어,"Q3. 중요한 일을 처리할 때, 어떠한 방식으로 계획을 세워서 일을 처리하는지에 대해 개인적 경험을 기반으로 서술해 주십시오. (자원관리능력) (500자 이내) 보기","작년 여름부터 산업안전기사 자격증에 도전했던 경험이 있습니다. 산업안전기사는 다른 자격증과 마찬가지로 필기시험과 실기시험으로 구성되어 있습니다. 필기시험은 6주 동안 공부하여 단번에 합격했지만, 실기시험은 한 번의 불합격을 맛봤습니다. 그리고 불합격의 원인을 분석했습니다. '이론 보지 말고 기출문제만 푸세요.'라는 인터넷 정보를 믿지 않아 이론 위주로 차근차근 공부했고, 그 당시 실기 시험의 난도가 높았기 때문에 합격하지 못한 것이었습니다. 그렇게 올해 여름에 재도전하여 '중복 문제가 없고 20년간 몇 회 출제되었는지 알려주는 교재'를 구매해 이론 위주의 공부가 아닌 기출문제 위주의 효율적인 공부로 공부법을 바꿔 공부했습니다. 공기업 체험형 인턴에 입사한 지 둘째 날부터 시작한 공부였기에 이에 적응하는 데 시간이 걸렸지만, 입사한지 1개월도 지나지 않아서 막중한 업무를 주지 않았고 적지 않은 공부 시간을 확보할 수 있었습니다. 그 결과 산업안전기사 자격증을 취득했습니다. 글자수 495 자 857 Byte"
