company,position,q,a
서울시복지재단,신입 사회복지사,Q1. 지원한 동기를 기술하시오. 보기,"1000만인구 수도 서울의 복지향상에 일조하고자 지원하게되었습니다. 천만이라는 인구와 수도라는 서울의 빛뒤에는 언제나 힘들고 하루하루를 힘겹게 살아가는 어둠속에서 절망만이 가득한 삶을 살아가는 취약계층이 있습니다. 이제 그들에게도 서울살이의 자부심과 희망을 선물하고 싶습니다. 서울시복지재단의 일원으로서 그들을 찾고 먼저다가고 음지에서 양지로, 사회속으로 다시 환원될수 있도록 사업진행을 하여 모두가 즐거운, 살기좋은 서울을 만들어가겠습니다. 글자수 248 자 438 Byte"
서울시복지재단,신입 사회복지사,Q2. 지원한 분야와 관련된 본인의 보유 역량을 기술하시오 보기,"“소통력” 소통의 중요성함일 일찍이 부터 이해했고 대학교에서 다양한 수업을 들었습니다.이를 토대로 졸업 후 여러 조직내에서 발생하는 갈등을 관리하고 해소하면 실전감각을 익힐 수 있었습니다. “전문성” 효과적인 자료탐구와 분석력으로 최적의 광고방향을 이끌었습니다. 전문적용어로 유식한척이 아닌눈높이 설명 등은 광고주의 신뢰는와 성과를 달성할 수 있었습니다. 이를 토대로 문제해결과 소통, 팀워크, 자원관리 등 다양한 역량을 함양할 수 있었습니다. 이는 빠른 직무이해와 적응은 물론 동료와 협업하여 성공적인 성과를 낼 수 있는 좋은 바탕이 되었다고 자신합니다. 글자수 322 자 557 Byte"
서울시복지재단,신입 사회복지사,"Q3. 지원한 분야와 관련된 본인의 경험(학교생활, 동아리활동, 직장생활 등)과 성과를 기술하시오. 보기","광고주가 익월 운영안을 요청했습니다. 하지만 저와 광고주간의 이견이 있었고 미팅은 그렇게 끝이 났습니다. 이를 위해 관련자료를 더욱검색하고 보강하며 제 주장에 힘을 되도록 했습니다. 그렇게 2주를 야근과 주말을 포기하며 제안서의 완성도를 위해 힘을 쏟았습니다. 결국 좋은자료와 눈높이 맞춘 설명으로 제안에 힘을 실었고, 이를 바탕으로 광고주는 신뢰와 믿음을 보내주었습니다. 그 결과 전월대비 높은 광고수익률도 거둘 수있었습니다. 글자수 246 자 424 Byte"
서울시복지재단,신입 사회복지사,Q4. 재단 입사 후 달성하고자 하는 성과를 기술하시오 보기,"밥값하는 막내가 되겠습니다. 누구나 자신이 어느조직에 속하게 된다면 자신에게 주어지는, 맡게되는 업무나 책임이 있습니다. 이를 원활히 수행하기위해 계속해서 노력하고 부족한점을 보안하겠습니다. 이를 바탕으로 제 가치를 다하는 조직의 윤활유 같은 조직원이되어 재단의 성장과 발전을 이끌어가겠습니다. 글자수 165 자 291 Byte"
(재)한국장애인개발원,신입 사회복지사,"Q1. 전문성 : 입사지원서에 기술한 직무와 관련하여 활동/경험, 본인의 역할, 주요 성과 등을 구체적으로 기술하고, 현업에서의 활용방안에 대한 생각을 작성하여 주시기 바랍니다 보기","""경험을 철학으로!"" 31회의 해외여행은 지구 상의 어디에서도 살아남을 수 있는 강한 정신력을 심어 주었습니다. 또한, 10개 이상의 대외활동을 하면서 홍보, 마케팅, 기획, 구매, 현장 판매 등 다양한 업무를 수행하였습니다. 특히, OOOO OO OOOO를 통해 야광벽화 프로젝트/ 가드닝 프로젝트/ 농촌 자원봉사활동/ 정신장애인 봄 소풍 행사를 완수하였습니다. 정신장애인 봄 소풍 행사는 장애인과 비장애인이 하나가 되어 행사를 만들어 나감으로써 화합과 공존이라는 큰 뜻을 이룰 수 있었습니다. 제가 한국장애인개발원의 개인별 지원 직무를 수행하게 된다면, 몸으로 부딪혀 깨달은 실제적인 지식을 바탕으로 진정성 있는 업무를 할 것입니다. 좀 더 개개인의 특성에 맞춘 서비스 지원을 통해 궁극적인 권리 옹호와 자립을 이룰 것입니다. 이용인이 참여의 주체로 활동하고, 그 과정을 일일이 경험함으로써 주도적인 사업을 만들 수 있도록 노력하겠습니다. 아쉬운점 1 글자수 474 자 802 Byte 아쉬운점 1 다양한 경험 제시는 좋습니다. 하지만 단순히 경험이 나열만 되어 있고 어떤 역량, 전문성을 쌓았는지 나타나지 않습니다. 그리고 현업에 이러한 역량을 어떻게 활용할 것인지 또한 작성되어 있지 않습니다. 직무 관련 경험을 통해 쌓은 전문성 제시, 이를 업무에 활용할 방안을 연결 지어 작성할 필요가 있습니다."
(재)한국장애인개발원,신입 사회복지사,Q2. 조직이해능력 : 본원에 입사 지원한 동기 및 입사 후 실천하고자 하는 차별화된 목표를 작성하여 주시기 바랍니다. 보기,"""손에 손잡고 나아가겠습니다!"" 약 7개월간, 자살위기에 놓인 중학교 3학년과의 1대 1 멘토링 활동은 제 인생을 바꿔 놓았습니다. 부정적이고 회의적인 삶의 태도를 보인 그 친구를 설득하려고 노력하였지만, 담당 선생님은 가만히 지켜보는 것만으로도 큰 도움이 된다고 하셨습니다. 결국, 멘토링 활동이 끝날 때 즈음 그 친구는 새로운 인생의 목표를 세웠고 아직도 좋은 관계를 유지하고 있습니다. 이 경험을 통해 개인적인 힘으로 해결할 수 없는 일이 많으며 긴 시간이 있어야 한다는 것을 알게 되었습니다. 본원에 입사 지원한 것은 이러한 경험의 연장선에 있습니다. 아쉬운점 1 우리 사회에서 장애인은 아직 수많은 편견과 갈등의 상황에 처해 있습니다. 최근 발달장애인의 이동권과 관련하여 많은 사회적 논의가 진행되고 있습니다. 제가 한국장애인개발원에 입사하여 실천하고 싶은 목표는 장애인의 정상화에 대한 기여입니다. 장애인과 비장애인이 아무런 차별 없이 살아갈 수 있는 사회를 만들도록 보탬이 되겠습니다. 아쉬운점 2 글자수 498 자 857 Byte 아쉬운점 1 작성된 경험이 (재)한국장애인개발원 지원동기와 연관성이 높아 보이지 않습니다. 상담소, 청소년 보호 시설 등의 지원이유에 작성해도 무관한 내용으로 (재)한국장애인개발원의 지원동기라 볼 수 없습니다. 기관의 특수성에 적합한 지원동기를 작성해야 합니다. 아쉬운점 2 추상적이고 진부한 목표입니다. 누구나 말할 수 있는 추상적인 목표가 아닌 본인의 가치관, 이루고 싶은 꿈을 구체적으로 제시하는 것이 효과적입니다."
(재)한국장애인개발원,신입 사회복지사,"Q3. 문제해결능력 : 살아오면서 어떤 문제 상황이 발생하였을 경우, 이를 해결하기 위해 어떤 노력을 하였고, 그 결과는 어떠하였는지 구체적으로 작성하여 주시기 바랍니다. 보기","""팀을 이끌어가는 힘을 배우다- 농행원정대 부스 운영"" 2017년 OOOOOOO가 주최한 OOOOO에 참여한 적이 있습니다. OOOOO는 20명의 청년이 전국 농촌을 탐방한 후 농업인의 날 행사에 참석하여 성공적으로 부스 운영을 해야 했습니다. 아쉬운점 1 저희 팀은 장수 사과를 활용한 샐러드 나눔 행사를 맡았습니다. 하지만 행사 전날 막바지 행사 준비 도중 주최 측의 재정문제로 요리 도구를 지원받지 못하는 상황에 부닥쳤습니다. 저는 담당자에게 허락을 얻어 팀원들과 함께 인근에 있는 마트에 가서 필요한 물품을 구매하였고 불만을 품은 팀원에게는 주최 측을 역지사지의 마음으로 이해하자고 설득하였습니다. 행사 당일 샐러드 나눔 행사는 큰 인기를 끌면서 성황리에 부스 운영을 마무리하였습니다. 이 행사를 통해 저는 팀의 최종목표 달성을 위해 리더를 자처하며 팀원을 설득, 이해시켰고 또한, 문제를 함께 해결해 나가는 서번트 리더십을 발휘함으로써 팀을 이끌어가는 능력도 키울 수 있었습니다. 좋은점 1 글자수 493 자 833 Byte 아쉬운점 1 결론이 첫 문단에 나타나는 두괄식 작성법이 효과적입니다. 첫 문단만 읽고도 전체 내용을 빠르게 파악할 수 있도록 결론을 서두에 작성하는 것이 좋습니다. 좋은점 1 항목에서 요구하는 문제사항과 이를 해결하기 위한 노력 과정을 잘 제시해주었습니다. 해결과정에서 나타난 지원자의 강점을 어필한 점 좋습니다. 결과를 좀 더 구체적으로 수치화 시켜 작성한다면 더 완성도 높은 내용이 되겠습니다."
(재)한국장애인개발원,신입 사회복지사,Q4. 직업윤리 : 공공기관에서 업무를 수행함에 있어 직원이 가져야 할 가장 중요한 직업윤리는 무엇이라고 생각하는지 본인의 경험이나 가치관을 중심으로 기술하여 주시기 바랍니다. 보기,"""유명 소주 회사의 리포지셔닝 과제-분석력을 키우다"" 공공기관 업무를 수행하는 데 가장 중요한 직업윤리는 상황을 꿰뚫을 수 있는 분석력이라고 생각합니다. 2017년 OOOOOOOO 유망기업 체험캠프에서 OOOO의 리포지셔닝 과제를 수행한 적이 있습니다. 기존 제품인 C1은 클래식한 느낌 때문에 기성세대가 많이 찾는다는 인식이 강했습니다. 저희 팀은 문제점을 파악하기 위해 담당자의 승인하에 경쟁사의 좋은데이, 참이슬을 구매한 후 자체 블라인드 테스트를 진행하였습니다. 맛에는 특별히 차이가 없다는 것을 느꼈고 그 근거를 여러 기사나 연구 결과로 뒷받침하여, 20대에 더욱 집중된 마케팅이 필요하다는 결론을 도출했습니다. 이렇게 짧은 시간 안에 생각해 낸 아이디어는 기업 담당자 PT에서 큰 호응을 얻었습니다. 앞선 경험에서 습득한 분석력은 한국장애인개발원이 담당하는 주간활동서비스 개인별 지원계획과 같은 제도 및 규정을 이해하여 효율적으로 업무를 수행할 수 있다고 확신합니다. 아쉬운점 1 글자수 494 자 843 Byte 아쉬운점 1 상황을 꿰뚫는 분석력과 직업윤리를 연결시키기가 어렵습니다. NCS직업윤리의 의미를 살펴보면 ‘책임감’, ‘가치관’, ‘원칙’, ‘소명의식’ 등의 키워드들을 확인할 수 있습니다. 업무를 잘하기 위한 직무 능력이 아닌 공공기관에서 가져야할 직업윤리가 무엇인지 의미를 다시 파악하여 작성할 필요가 있습니다."
국민건강보험공단,신입 사회복지사,Q1. 자신과 다른 의견을 가진 사람을 설득하여 본인이 원하는 방향으로 이끌었던 경험이 있습니까? 당시 상황을 간략하게 기술하고 설득하기 위해 했던 행동을 구체적으로 기술해주시기 바랍니다. 보기,"""절충과 합의를 통한 설득"" 대학시절, OOOOO학회에 가입하여 모의재판을 준비한 경험이 있습니다. 학회의 가장 큰 행사였기 때문에 모두가 합심하여 열심히 준비하였는데, 저와 동기들은 딱딱한 모의재판이라는 이미지에서 벗어나 재미있고 깊이있는 모의재판을 만들고자 당시 유행하던 개그콘서트의 콩트를 패러디하여 사례로 넣는 방안을 제시하였습니다. 기존의 방식에 익숙한 선배들은 모의재판이 가벼워 보일 것을 우려해 거부감을 나타냈고 한동안 작업이 지지부진하였습니다. 아쉬운점 1 소통에 어려움이 있었지만 더 나은 결과를 위해 직접 시놉시스와 가극본을 만들어 선배들과 이야기를 나누었습니다. 콩트를 통해 상황설명을 하여 재미를 주고 변론 시에 확실히 의미전달을 하면 완성도가 높아질 것이라고 설득하였습니다. 직접 콩트를 선보이며 설명을 하자 선배들도 마음을 움직였고 서로의 의견을 절충하여 상황에 맞게 에피소드를 수정해 나갔습니다. 모두의 노력 끝에 모의재판을 개최했고, 재미와 의미를 다잡았다는 호평을 받았습니다. 아쉬운점 2 글자수 509 자 885 Byte 아쉬운점 1 항목의 요구사항을 다시 한번 읽어보시기 바랍니다. 당시 상황을 간략하게 기술하고 설득하기 위해 했던 방법을 구체적으로 제시하라고 했습니다. 이 부분은 상황에 대한 부분인데, 분량의 절반에 해당됩니다. 즉, 간략하게 제시하지 않았다는 것입니다. 아쉬운점 2 현재 내용이 문제가 있는 것은 아니지만 항목의 요구대로 설득과 관련하여 좀 더 구체적인 행동과 방법 등이 제시되면 더 좋은 내용이 될 것입니다. 즉, 반대의 이유를 구분하고 각각의 이유에 대해 어떤 방식으로 접근했는지, 그 방법이 효과적인 방법이 될 수 있도록 어떤 행동을 했는지와 같은 내용이 구체적으로 제시되어야 한다는 것입니다. 그러기 위해서는 첫 단락의 배경 부분의 내용이 간략하게 줄어야 합니다."
국민건강보험공단,신입 사회복지사,"Q2. 어떤 일을 처리하며 발생한 문제의 해결방안 뿐만 아니라 재발방지책까지 마련했던 경험이 있습니까? 당시 상황을 간략하게 기술하고, 문제해결과 재발방지를 위해 어떤 노력을 했는지 행동중심으로 구체적으로 기술해주시기 바랍니다. 보기","""도서관을 업무실로!"" 대학교에서 교양강의를 들었을 때 조별과제로 팀 프로젝트를 진행한 적이 있습니다. 조원 모두가 다른 과여서 강의시간이 저마다 달라 과제수행에 어려움을 겪었습니다. 좋은점 1 한정된 시간과 장소를 극복하고 작업의 효율성을 높이기 위해 학교 중앙도서관의 멀티미디어실 이용을 제안하였습니다. 전체회의를 통해 각자의 역할과 할당량을 나누었고 서로가 찾은 자료들을 멀티미디어실에 집약하여, 누군가가 강의 때문에 부재중이더라도 다른 사람들이 활용 가능하도록 연속성과 효율성을 만들었습니다. 상대적인 개인능력 차에 따라서 성과에 차이가 있었지만, 즉각적인 피드백이 가능하고 수업시간을 제외하고는 모든 팀원들의 참여를 이끌 수 있었습니다. 강의가 끝나는 저녁시간에는 모두 모여 그날의 작업을 종합하고 마무리하며 발표내용의 틀을 잡고 완성도를 높일 수 있었습니다. 완성된 결과물을 토대로 발표를 진행하였고, 교수님으로부터 개개인의 개성과 조화가 눈에 들어왔다는 격려와 평가를 받을 수 있었습니다. 아쉬운점 1 글자수 506 자 885 Byte 좋은점 1 당시 상황을 군더더기 없이 간략하게 설명한 점이 좋습니다. 아쉬운점 1 특별히 문제가 있는 내용은 아니지만 소재가 특별히 호감을 주지 못한다는 점이 아쉽습니다. 즉, 흔히 볼 수 있는 소재라는 것입니다. 또한 항목에서 재발방지 대책에 대해 제시하라고 하고 있습니다. 지원자가 재발방지 대책으로 생각한 것이 무엇인지를 직접적으로 제시할 필요가 있습니다."
