company,position,q,a
E1,인턴 회계담당자,"Q1. 지원자 본인에 대하여 소개해 주세요. (성격/성향/가치관 등을 중심으로) (최소 200자, 최대 500자 입력 가능) 보기","어릴 적부터 지켜온 삶의 덕목은 바로 ‘책임감’입니다. 스스로가 불러온 일에 대해 책임지는 것을 피하지 않고, 이를 받아들임으로써 한층 더 성장할 수 있다는 것을 배워왔습니다. 어떠한 결정을 내릴 때, 언제나 치밀하게 조사하고 설령 실패하더라도 그 이후의 ‘플랜 B’를 늘 준비하는 습관을 기를 수 있었습니다. 그렇기에 전문직 시험 준비와 같은 어려운 결정을 할 때도 온전히 저의 결정으로 임하게 되었고, 비록 실패했지만, 이에 좌절하지 않고 이러한 경험을 양분 삼아 앞으로의 미래에 대해 설계하게 되었습니다. 회계 담당자로서 가장 필요한 덕목 역시 책임감이라고 생각합니다. 제 인생에 있어 주인의식을 가지고 살아왔기에 E1에서도 단지 근로자의 마음이 아닌, 저 스스로가 이 회사의 주인이고 얼굴이라는 인식을 가지고 책임감 있게 업무에 임하겠습니다. 글자수 420 자 724 Byte"
E1,인턴 회계담당자,"Q2. E1이라는 회사와 지원한 직무를 선택한 이유를 설명해 주세요. (최소 200자, 최대 500자 입력 가능) 보기","기업에 지원할 때 가장 중요하게 생각하는 것은, ‘해당 기업이 어떠한 비전을 가지고 있는지’입니다. 뛰어난 비전을 가진 기업에서 스스로의 성장과 기업의 성과를 동시에 일궈낼 수 있다고 생각하기 때문입니다. E1은 LPG 업계에서 독보적인 위치에 있습니다. 그러나 이에 안주하지 않고 지속적으로 실적 개선에 힘쓰며 한편으로는 미래 먹거리 산업인 전기와 수소충전 사업에도 진출하고 있습니다. E1의 도전은 확고한 비전으로부터 나온다고 생각합니다. 저 역시 명확한 목표와 비전을 세우고 도전하는 것을 모토로 삼고 있습니다. 그렇기에 저의 역량을 이용해 E1에 기여하기 위해 지원하게 되었습니다. 회계 직무는 어떤 기업이나 부문에서도 핵심이 되는 직무라고 생각합니다. 의사결정에 있어 판단에 가장 큰 도움을 주는 것은 그 어떤 것보다도 숫자이며, 그 숫자는 내부회계로부터 도출되기 때문입니다. 그렇기에 저는 이러한 회계의 중요성을 이해하고, 그 역할을 최대한 활용하여 그룹의 성과에 기여하고 싶습니다. 글자수 503 자 866 Byte"
E1,인턴 회계담당자,"Q3. 다른 사람을 배려하고 협업하여 성취한 본인만의 사례를 한 가지 소개해 주세요. (최소 200자, 최대 500자 입력 가능) 보기","교포 2세들과 한국인 학생들로 팀을 이루어 2개월간 봉사를 했던 경험이 있습니다. 4주간의 합숙생활을 하며 하나의 준비된 봉사 팀을 만들어내는 것을 목표로 삼았습니다. 그러나 살아온 배경, 문화, 언어 등 모든 것이 달라서 의사소통하는 것조차 쉽지 않았습니다. 그렇기에 우선 서로에 대해 이해하는 시간을 갖기로 했습니다. 매일 밤 1시간 동안 각자의 이야기를 듣는 시간을 만들었습니다. 국적과 문화가 다르지만 모두가 비슷한 고민과 감정을 공유하고 있다는 것을 알게 되었습니다. 또한 봉사 준비를 하는 과정에서 서로 번역을 해주며 도왔으며, 사소한 다툼은 그 자리에서 해결하는 방식으로 유대를 다졌습니다. 결과적으로 무사히 봉사를 마칠 수 있었고 지금까지 왔던 봉사 팀 중 가장 화목했던 팀이었다는 평가를 들었습니다. 이런 경험은 제 스스로의 성장을 이뤄낸 경험이었다고 생각합니다. 낯선 사람들과 함께 목표를 달성함에 있어, 타인에 대한 이해가 선행되어야 한다는 것을 배웠습니다. 글자수 492 자 848 Byte"
E1,인턴 회계담당자,"Q4. 지원 직무에서 본인이 발휘할 수 있는 역량과 전문성을 어필해 주세요. (최소 200자, 최대 500자 입력 가능) 보기","저는 재무회계 전문가로서의 경쟁력을 갖추기 위해 다음과 같은 역량을 쌓았습니다. 첫째는, ‘소통 능력’입니다. 2022년 2기 부가가치세 신고 현장 실습을 진행한 경험이 있습니다. 팀장으로서 활동하며 세무 공무원들과 업무를 조율하고 협동하며 유대적인 관계를 형성하는 법에 대해 배웠고 민원인들을 상대하며 소통하는 법을 배웠습니다. 둘째로, ‘직무 관련 지식’입니다. 전공 재무관리, 세무회계, 원가관리회계 수업에서 A를 받았습니다. 그러나 회계원리에서 B를 받았고 회계에 대한 공부가 부족하다고 느껴 전문성을 기르기 위해 공인회계사 시험을 준비하였습니다. 연결재무제표를 작성해 보며 상장사의 연결회계 처리에 대한 이해를 했습니다. 또한 상법과 세법을 공부하며 경영과 세금이 어떤 원칙에 의해 이루어지는지 배웠습니다. 그리고 재무관리 과목을 통해 자금의 흐름과 수익성 평가에 대해 깊게 이해할 수 있었습니다. 또한, 재경관리사 자격증을 취득하여 전문성을 더했습니다. 글자수 485 자 841 Byte"
E1,인턴 회계담당자,"Q5. 본인이 생각하는 이상적인 직장 생활과 조직 문화를 상상하여 적어주세요. (최소 200자, 최대 500자 입력 가능) 보기","제가 생각하는 이상적인 직장 생활은 '자기 발전을 서로 독려하고 자극해 주는' 직장이라고 생각합니다. 하루 대부분의 시간을 일터에서 보내는 직장인에게 가장 큰 영향력을 끼치는 존재는 다름 아닌 직장 동료입니다. 그렇기에 각자가 어떠한 존재가 되어주는지가 중요하다고 생각합니다. 단지 맡은 일만 하는 것이 아니라, 부족한 것이 있다면 도와주고 이끌어주면은 분위기를 형성하는 것이 필요하다고 생각합니다. 또한, 누군가의 다른 이에겐 목표가 되어 서로가 서로에게 긍정적인 자극을 전달하는 것이 중요해 보입니다. 이를 위해 선배, 동기들과 교류하며 조직 생활에 적응하고 저부터 '회사 생활 잘하는 사원'이 되어 조직 내에 발전적인 영향력을 끼치겠습니다. 모두가 상생하고 협력하며 건전한 경쟁을 만들어 나갈 때, 한마음 한뜻으로 조직의 목표를 달성할 수 있다고 믿습니다. 글자수 428 자 740 Byte"
㈜BGF리테일,신입 회계담당자,Q1. BGF가 생각하는 '좋은 친구'는 '언제 어디서나 최상의 상품과 서비스를 제공하여 고객 가치를 실현하고 사회 발전에 공헌하는 기업'입니다. 고객과 사회의 '좋은 친구'인 BGF리테일에 지원하게 된 동기에 대해 기술해 주세요. (최대 500자 입력 가능) 보기,"""BGF와 함께 만들어가는 사회"" BGF 리테일에 지원하게 된 동기는, BGF 리테일의 일원으로서 선한 영향력에 동참하고 싶다는 이유에서입니다. 기업을 지원할 때 가장 중요하게 생각하는 것은, ‘해당 기업이 사회에 어떠한 영향을 끼치고 있는지’입니다. 저는 BGF 리테일이 우리 사회에 기여하는 일들에 매력을 느끼게 되었습니다. BGF 리테일은 최근 발생한 산불 피해 현장에 ’BGF 브릿지‘라는 이름으로 구축되어 있는 인프라를 통해 구호 물품을 지원하는 등 우리 사회에 끼치는 영향력을 증명해왔습니다. 이런 재난 상황에 대한 구호뿐 아니라, CU 편의점이 전국에 설치되어 있다는 것을 활용하여 아동 실종 예방 프로그램인, ‘아이 CU’ 캠페인을 실시함으로 인해 지역사회의 안전망 역시 구축하고 있는 것으로 알고 있습니다. BGF 리테일이 우리 사회의 ‘좋은 친구’가 되었듯, 저는 BGF 리테일의 ‘좋은 직원’이 되고 싶습니다. 글자수 473 자 789 Byte"
㈜BGF리테일,신입 회계담당자,"Q2. 그동안 쌓은 지식, 능력, 활동 및 경험 등을 기반으로 지원한 직무에 본인이 가장 적합하다는 것을 구체적인 업무 내용과 매칭하여 말씀해 주세요. (최대 500자 입력 가능) 보기","재무회계는 제가 가장 잘할 수 있는 직무이자, 즐길 수 있는 직무입니다. 저는 재무회계 담당 직원으로서의 경쟁력을 갖추기 위해 다음과 같은 역량을 쌓았습니다. 첫째는, ‘소통 능력’입니다. 2023년 1기 부가가치세 신고 현장 실습을 진행한 경험이 있습니다. 이 실습 중에 있어 팀장으로서 활동하며 세무 공무원들과 업무를 조율하고 협동하며 유대적인 관계를 형성하는 법에 대해 배웠고 민원인들을 상대하며 고객의 니즈를 파악하고 충족시키는 방법에 대해 배웠습니다. 둘째로, ‘직무 관련 지식’입니다. 공인회계사 시험과 재경관리사 자격시험을 준비하면서, 기존의 전공에서 배우던 재무회계 보다 더욱 심화된 지식을 쌓을 수 있었습니다. 예를 들어 전공 수업에서는 배울 수 없었던 연결재무제표 작성 방법을 배우게 되었고, 법인세 회계를 학습하면서 세무회계와 재무회계 간의 연결성에 대해 보다 더 근본적으로 깨닫는 계기가 되었습니다. 이러한 제 경험과 지식을 바탕으로, BGF리테일의 일원으로서 함께 성장할 수 있게 노력하겠습니다. 글자수 523 자 897 Byte"
㈜BGF리테일,신입 회계담당자,"Q3. BGF의 5가지 가치관 (채용 홈페이지 '우리의 가치관' 참조) 중 본인을 가장 잘 표현하는 가치관 1개를 선택하고, 그 이유를 본인의 경험과 함께 작성해 주세요. (최대 500자 입력 가능) 보기","전공 캡스톤디자인 수업의 원하는 기업의 최근 회계적 이슈에 대한 진행 과정, 발생 원인, 그리고 대응 방안에 대해 정리하는 팀 프로젝트’를 수행한 경험이 있습니다. 팀 프로젝트에서 가장 중요한 것은 팀워크라 생각했기에, 논문을 작성하는 과정에서 저는 분업을 제안했습니다. 매일같이 대면해서 함께 작성하는 것은 현실적으로 힘든 일이었기 때문입니다. 그렇기에 본문에 해당하는 내용의 초안을 먼저 작성하고 팀원이 이를 자체적으로 피드백하면서 1차 수정을 가하고, 제가 이 수정본에 대해 다시 2차적인 피드백과 수정을 하는 방식으로 진행했습니다. 피드백 과정에서도 서로의 실수나 부족한 내용을 지적하기 보다 더욱 나은 내용을 도출해 내기 위한 목적으로 브레이밍 스톰을 진행했습니다. 이후 팀 프로젝트가 끝나고, 저희 팀의 논문은 해당 수업 최고 논문으로 선정되어 캡스톤 논문집에 등재되는 성과를 거머쥐었습니다. 이러한 저의 경험을 BGF에서도 발휘하여 팀원 간의 팀워크를 돈독히 실현하겠습니다. 글자수 502 자 867 Byte"
㈜BGF리테일,신입 회계담당자,"Q4. 평소 CU 편의점 이용 시 느낀 장단점을 기술하고, CU 편의점의 경쟁력을 제고할 수 있는 아이디어를 설명해 주세요. 가능하다면 지원한 직무와 연계하여 적어주시고, 어려운 경우 고객 입장에서 설명해 주세요. (최대 700자 입력 가능) 보기","CU는 차별화되는 서비스를 다른 경쟁업체 보다 빠르게 도입하고 이를 시장에서 성공시키는 것이 강점이라고 생각합니다. 그중에서도 ‘프린팅 박스’ 서비스와 같이 Z세대에서 인기를 끌만한 콘텐츠를 누구보다 먼저 선보여 이를 ‘굿즈 문화’에 접목시키게끔 하여 ‘프린팅 박스’하면 ‘CU 편의점’을 연상시키게 한 것을 인상 깊게 생각하였습니다. 친구에게 선물하기 위해 친구와 제가 찍은 사진이 들어간 나만의 선물을 커스텀 할 수 있다는 것이 신선하게 느껴졌습니다. 이처럼 시장 트렌드를 빠르게 파악하는 능력이 CU의 강점이라고 생각합니다. 한편, CU는 경쟁사인 GS25, 세븐일레븐에 비해 CU만의 상품이 비교적 적다는 것이 아쉽게 느껴집니다. PB 생수가 다른 브랜드에 비해 저렴하여 자주 구매했던 기억이 있지만, 그 외의 제품들은 구매에 대한 매력이 상대적으로 떨어진다는 느낌을 받았습니다. CU에서 ‘연세우유크림빵’ 제품을 구매했던 경험이 있습니다. SNS 상에서도 많은 인기를 얻었던 제품이었고 이를 구하기 위해서 CU 편의점을 찾는다는 사람들도 많았단 것으로 기억합니다. 이렇듯 어떤 특별한 제품 하나가 CU를 찾게끔 하는 가장 큰 이유가 되게 한다고 생각합니다. 지역별 지자체와 협력하여, 지역의 특산물을 활용하여 지역 이름과 음식의 이름이 함께 들어가는 형태의 PB 상품을 개발한다면 지역사회 홍보와 함께 시장에서의 경쟁력을 확보할 수 있다고 생각합니다. 글자수 711 자 1,214 Byte"
(주)한솔홈데코,신입 재무담당자,Q1. 자신의 강점 한 가지를 바탕으로 희망 직무에서 발휘될 수 있는 성과에 대해 기술해 주시기 바랍니다. 보기,"""수시 결산을 통한 자금 관리로 건전한 재무 상태 강화"" 저는 재정 병과 장교로서 여단 내 출납 장교로 근무하였습니다. 연간 약 600억의 예산을 집행하는 부대의 출납 장교로서 자금과 예산 결산 업무를 수행하였습니다. 현업부서의 원활한 업무수행을 위해 퇴근 전 결산 현황을 부대 게시판에 공지하였습니다. 집행률이 낮은 부서와 사업을 별도로 정리하여 해당 부서와의 회의를 통해 지연사업을 줄여나갔습니다. 또한 저는 군 복무 간 무분별하고 과도한 지출을 줄이기 위해 가계부를 작성하였습니다. 야근 간 식비와 간식비로 월급의 약 30%를 지출한 사실을 식별하였습니다. 지출을 줄이기 위해 본가에서 반찬을 받아 매일 도시락을 챙겨 출근하였습니다. 이와 같은 역량을 바탕으로 한솔홈데코에 입사하여 꼼꼼한 자금 결산을 통해 불필요한 비용을 최소화하고 건전한 재무 상태를 강화하여 국내 최고의 친환경 인테리어 기업 성장에 이바지하겠습니다. 글자수 466 자 803 Byte"
